,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reagents,hours,minutes,seconds
5681,09:50:00,C,5,4667.288,b,AMP_standard,2.5,,09,50,00
5682,09:50:00,E,5,4588.657,c,AMP_standard,2.5,,09,50,00
5683,09:50:00,G,5,3996.119,a,AMP_standard_no_ATP,2.5,,09,50,00
5684,09:50:00,I,5,4220.778,b,AMP_standard_no_ATP,2.5,,09,50,00
5685,09:50:00,K,5,4012.969,c,AMP_standard_no_ATP,2.5,,09,50,00
5686,09:50:00,M,5,8.425,c,buffer,,buffer,09,50,00
5687,09:50:00,O,5,11.232999999999999,c,water,,water,09,50,00
5688,09:50:00,A,7,2648.1659999999997,a,AMP_standard,1.25,,09,50,00
5689,09:50:00,C,7,2788.578,b,AMP_standard,1.25,,09,50,00
5690,09:50:00,E,7,2822.277,c,AMP_standard,1.25,,09,50,00
5691,09:50:00,G,7,2159.533,a,AMP_standard_no_ATP,1.25,,09,50,00
5692,09:50:00,I,7,2260.63,b,AMP_standard_no_ATP,1.25,,09,50,00
5693,09:50:00,K,7,2190.424,c,AMP_standard_no_ATP,1.25,,09,50,00
5694,09:50:00,M,7,11.232999999999999,a,buffer,,buffer+R1,09,50,00
5695,09:50:00,O,7,2.8080000000000003,a,water,,water+R1,09,50,00
5696,09:50:00,A,9,1597.886,a,AMP_standard,0.625,,09,50,00
5697,09:50:00,C,9,1704.599,b,AMP_standard,0.625,,09,50,00
5698,09:50:00,E,9,1606.3110000000001,c,AMP_standard,0.625,,09,50,00
5699,09:50:00,G,9,985.691,a,AMP_standard_no_ATP,0.625,,09,50,00
5700,09:50:00,I,9,1075.5539999999999,b,AMP_standard_no_ATP,0.625,,09,50,00
5701,09:50:00,K,9,901.444,c,AMP_standard_no_ATP,0.625,,09,50,00
5702,09:50:00,M,9,16.849,b,buffer,,buffer+R1,09,50,00
5703,09:50:00,O,9,11.232999999999999,b,water,,water+R1,09,50,00
5704,09:50:00,A,11,994.115,a,AMP_standard,0.3125,,09,50,00
5705,09:50:00,C,11,1075.5539999999999,b,AMP_standard,0.3125,,09,50,00
5706,09:50:00,E,11,1109.253,c,AMP_standard,0.3125,,09,50,00
5707,09:50:00,G,11,415.619,a,AMP_standard_no_ATP,0.3125,,09,50,00
5708,09:50:00,I,11,370.68699999999995,b,AMP_standard_no_ATP,0.3125,,09,50,00
5709,09:50:00,K,11,362.26199999999994,c,AMP_standard_no_ATP,0.3125,,09,50,00
5710,09:50:00,M,11,5.6160000000000005,c,buffer,,buffer+R1,09,50,00
5711,09:50:00,O,11,8.425,c,water,,water+R1,09,50,00
5712,09:50:00,A,13,659.935,a,AMP_standard,0.15625,,09,50,00
5713,09:50:00,C,13,730.1410000000001,b,AMP_standard,0.15625,,09,50,00
5714,09:50:00,E,13,839.6619999999999,c,AMP_standard,0.15625,,09,50,00
5715,09:50:00,G,13,134.795,a,AMP_standard_no_ATP,0.15625,,09,50,00
5716,09:50:00,I,13,123.56200000000001,b,AMP_standard_no_ATP,0.15625,,09,50,00
5717,09:50:00,K,13,143.22,c,AMP_standard_no_ATP,0.15625,,09,50,00
5718,09:50:00,M,13,11.232999999999999,a,buffer,,buffer+kinaseGLO,09,50,00
5719,09:50:00,O,13,8.425,a,water,,water+kinaseGLO+R2,09,50,00
5720,09:50:00,A,15,491.441,a,AMP_standard,0.078125,,09,50,00
5721,09:50:00,C,15,550.414,b,AMP_standard,0.078125,,09,50,00
5722,09:50:00,E,15,609.387,c,AMP_standard,0.078125,,09,50,00
5723,09:50:00,G,15,44.931999999999995,a,AMP_standard_no_ATP,0.078125,,09,50,00
5724,09:50:00,I,15,33.699,b,AMP_standard_no_ATP,0.078125,,09,50,00
5725,09:50:00,K,15,16.849,c,AMP_standard_no_ATP,0.078125,,09,50,00
5726,09:50:00,M,15,8.425,b,buffer,,buffer+kinaseGLO,09,50,00
5727,09:50:00,O,15,5.6160000000000005,b,water,,water+kinaseGLO+R2,09,50,00
5728,09:50:00,A,17,393.153,a,AMP_standard,0.0390625,,09,50,00
5729,09:50:00,C,17,497.05800000000005,b,AMP_standard,0.0390625,,09,50,00
5730,09:50:00,E,17,525.14,c,AMP_standard,0.0390625,,09,50,00
5731,09:50:00,G,17,22.465999999999998,a,AMP_standard_no_ATP,0.0390625,,09,50,00
5732,09:50:00,I,17,36.507,b,AMP_standard_no_ATP,0.0390625,,09,50,00
5733,09:50:00,K,17,33.699,c,AMP_standard_no_ATP,0.0390625,,09,50,00
5734,09:50:00,M,17,5.6160000000000005,c,buffer,,buffer+kinaseGLO,09,50,00
5735,09:50:00,O,17,16.849,c,water,,water+kinaseGLO+R2,09,50,00
5736,09:50:00,A,19,460.551,a,AMP_standard,0.0195312,,09,50,00
5737,09:50:00,C,19,429.66,b,AMP_standard,0.0195312,,09,50,00
5738,09:50:00,E,19,407.194,c,AMP_standard,0.0195312,,09,50,00
5739,09:50:00,G,19,0.0,a,AMP_standard_no_ATP,0.0195312,,09,50,00
5740,09:50:00,I,19,8.425,b,AMP_standard_no_ATP,0.0195312,,09,50,00
5741,09:50:00,K,19,8.425,c,AMP_standard_no_ATP,0.0195312,,09,50,00
5742,09:50:00,M,19,14.040999999999999,a,buffer,,buffer+kinaseGLO+R2,09,50,00
5743,09:50:00,O,19,14.040999999999999,a,water,,water+R1+kinaseGLO+R2,09,50,00
5744,09:50:00,A,21,398.769,a,AMP_standard,0.0097656,,09,50,00
5745,09:50:00,C,21,438.085,b,AMP_standard,0.0097656,,09,50,00
5746,09:50:00,E,21,488.63300000000004,c,AMP_standard,0.0097656,,09,50,00
5747,09:50:00,G,21,39.315,a,AMP_standard_no_ATP,0.0097656,,09,50,00
5748,09:50:00,I,21,5.6160000000000005,b,AMP_standard_no_ATP,0.0097656,,09,50,00
5749,09:50:00,K,21,5.6160000000000005,c,AMP_standard_no_ATP,0.0097656,,09,50,00
5750,09:50:00,M,21,8.425,b,buffer,,buffer+kinaseGLO+R2,09,50,00
5751,09:50:00,O,21,16.849,b,water,,water+R1+kinaseGLO+R2,09,50,00
5752,09:50:00,A,23,348.221,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,09,50,00
5753,09:50:00,C,23,351.029,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,09,50,00
5754,09:50:00,E,23,351.029,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,09,50,00
5755,09:50:00,G,23,2.8080000000000003,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,09,50,00
5756,09:50:00,I,23,8.425,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,09,50,00
5757,09:50:00,K,23,14.040999999999999,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,09,50,00
5758,09:50:00,M,23,14.040999999999999,c,buffer,,buffer+kinaseGLO+R2,09,50,00
5759,09:50:00,O,23,16.849,c,water,,water+R1+kinaseGLO+R2,09,50,00
5760,10:00:00,A,1,15371.447,a,AMP_standard,10,,10,00,00
5761,10:00:00,C,1,14246.639,b,AMP_standard,10,,10,00,00
5762,10:00:00,E,1,14518.726,c,AMP_standard,10,,10,00,00
5763,10:00:00,G,1,14457.015,a,AMP_standard_no_ATP,10,,10,00,00
5764,10:00:00,I,1,13525.751,b,AMP_standard_no_ATP,10,,10,00,00
5765,10:00:00,K,1,13960.528,c,AMP_standard_no_ATP,10,,10,00,00
5766,10:00:00,M,1,11.22,a,buffer,,buffer,10,00,00
5767,10:00:00,O,1,11.22,a,water,,water,10,00,00
5768,10:00:00,A,3,7876.464,a,AMP_standard,5,,10,00,00
5769,10:00:00,C,3,7724.994000000001,b,AMP_standard,5,,10,00,00
5770,10:00:00,E,3,7890.49,c,AMP_standard,5,,10,00,00
5771,10:00:00,G,3,7155.576999999999,a,AMP_standard_no_ATP,5,,10,00,00
5772,10:00:00,I,3,7262.1669999999995,b,AMP_standard_no_ATP,5,,10,00,00
5773,10:00:00,K,3,7133.137,c,AMP_standard_no_ATP,5,,10,00,00
5774,10:00:00,M,3,2.805,b,buffer,,buffer,10,00,00
5775,10:00:00,O,3,11.22,b,water,,water,10,00,00
5776,10:00:00,A,5,4532.894,a,AMP_standard,2.5,,10,00,00
5777,10:00:00,C,5,4577.774,b,AMP_standard,2.5,,10,00,00
5778,10:00:00,E,5,4544.1140000000005,c,AMP_standard,2.5,,10,00,00
5779,10:00:00,G,5,3971.8920000000003,a,AMP_standard_no_ATP,2.5,,10,00,00
5780,10:00:00,I,5,4165.438,b,AMP_standard_no_ATP,2.5,,10,00,00
5781,10:00:00,K,5,4173.853,c,AMP_standard_no_ATP,2.5,,10,00,00
5782,10:00:00,M,5,5.61,c,buffer,,buffer,10,00,00
5783,10:00:00,O,5,36.465,c,water,,water,10,00,00
5784,10:00:00,A,7,2622.683,a,AMP_standard,1.25,,10,00,00
5785,10:00:00,C,7,2734.883,b,AMP_standard,1.25,,10,00,00
5786,10:00:00,E,7,2687.198,c,AMP_standard,1.25,,10,00,00
5787,10:00:00,G,7,1924.236,a,AMP_standard_no_ATP,1.25,,10,00,00
5788,10:00:00,I,7,2356.2070000000003,b,AMP_standard_no_ATP,1.25,,10,00,00
5789,10:00:00,K,7,2140.221,c,AMP_standard_no_ATP,1.25,,10,00,00
5790,10:00:00,M,7,8.415,a,buffer,,buffer+R1,10,00,00
5791,10:00:00,O,7,8.415,a,water,,water+R1,10,00,00
5792,10:00:00,A,9,1579.22,a,AMP_standard,0.625,,10,00,00
5793,10:00:00,C,9,1520.315,b,AMP_standard,0.625,,10,00,00
5794,10:00:00,E,9,1553.975,c,AMP_standard,0.625,,10,00,00
5795,10:00:00,G,9,948.0930000000001,a,AMP_standard_no_ATP,0.625,,10,00,00
5796,10:00:00,I,9,987.363,b,AMP_standard_no_ATP,0.625,,10,00,00
5797,10:00:00,K,9,978.948,c,AMP_standard_no_ATP,0.625,,10,00,00
5798,10:00:00,M,9,14.025,b,buffer,,buffer+R1,10,00,00
5799,10:00:00,O,9,16.83,b,water,,water+R1,10,00,00
5800,10:00:00,A,11,936.873,a,AMP_standard,0.3125,,10,00,00
5801,10:00:00,C,11,900.408,b,AMP_standard,0.3125,,10,00,00
5802,10:00:00,E,11,1063.098,c,AMP_standard,0.3125,,10,00,00
5803,10:00:00,G,11,398.311,a,AMP_standard_no_ATP,0.3125,,10,00,00
5804,10:00:00,I,11,417.94599999999997,b,AMP_standard_no_ATP,0.3125,,10,00,00
5805,10:00:00,K,11,401.116,c,AMP_standard_no_ATP,0.3125,,10,00,00
5806,10:00:00,M,11,11.22,c,buffer,,buffer+R1,10,00,00
5807,10:00:00,O,11,0.0,c,water,,water+R1,10,00,00
5808,10:00:00,A,13,698.447,a,AMP_standard,0.15625,,10,00,00
5809,10:00:00,C,13,737.717,b,AMP_standard,0.15625,,10,00,00
5810,10:00:00,E,13,771.377,c,AMP_standard,0.15625,,10,00,00
5811,10:00:00,G,13,131.835,a,AMP_standard_no_ATP,0.15625,,10,00,00
5812,10:00:00,I,13,117.81,b,AMP_standard_no_ATP,0.15625,,10,00,00
5813,10:00:00,K,13,145.86,c,AMP_standard_no_ATP,0.15625,,10,00,00
5814,10:00:00,M,13,5.61,a,buffer,,buffer+kinaseGLO,10,00,00
5815,10:00:00,O,13,14.025,a,water,,water+kinaseGLO+R2,10,00,00
5816,10:00:00,A,15,513.317,a,AMP_standard,0.078125,,10,00,00
5817,10:00:00,C,15,499.292,b,AMP_standard,0.078125,,10,00,00
5818,10:00:00,E,15,549.7819999999999,c,AMP_standard,0.078125,,10,00,00
5819,10:00:00,G,15,39.27,a,AMP_standard_no_ATP,0.078125,,10,00,00
5820,10:00:00,I,15,47.685,b,AMP_standard_no_ATP,0.078125,,10,00,00
5821,10:00:00,K,15,44.88,c,AMP_standard_no_ATP,0.078125,,10,00,00
5822,10:00:00,M,15,16.83,b,buffer,,buffer+kinaseGLO,10,00,00
5823,10:00:00,O,15,14.025,b,water,,water+kinaseGLO+R2,10,00,00
5824,10:00:00,A,17,434.776,a,AMP_standard,0.0390625,,10,00,00
5825,10:00:00,C,17,499.292,b,AMP_standard,0.0390625,,10,00,00
5826,10:00:00,E,17,600.2719999999999,c,AMP_standard,0.0390625,,10,00,00
5827,10:00:00,G,17,28.05,a,AMP_standard_no_ATP,0.0390625,,10,00,00
5828,10:00:00,I,17,2.805,b,AMP_standard_no_ATP,0.0390625,,10,00,00
5829,10:00:00,K,17,25.245,c,AMP_standard_no_ATP,0.0390625,,10,00,00
5830,10:00:00,M,17,2.805,c,buffer,,buffer+kinaseGLO,10,00,00
5831,10:00:00,O,17,28.05,c,water,,water+kinaseGLO+R2,10,00,00
5832,10:00:00,A,19,412.336,a,AMP_standard,0.0195312,,10,00,00
5833,10:00:00,C,19,429.166,b,AMP_standard,0.0195312,,10,00,00
5834,10:00:00,E,19,443.191,c,AMP_standard,0.0195312,,10,00,00
5835,10:00:00,G,19,8.415,a,AMP_standard_no_ATP,0.0195312,,10,00,00
5836,10:00:00,I,19,30.855,b,AMP_standard_no_ATP,0.0195312,,10,00,00
5837,10:00:00,K,19,5.61,c,AMP_standard_no_ATP,0.0195312,,10,00,00
5838,10:00:00,M,19,16.83,a,buffer,,buffer+kinaseGLO+R2,10,00,00
5839,10:00:00,O,19,5.61,a,water,,water+R1+kinaseGLO+R2,10,00,00
5840,10:00:00,A,21,409.531,a,AMP_standard,0.0097656,,10,00,00
5841,10:00:00,C,21,384.286,b,AMP_standard,0.0097656,,10,00,00
5842,10:00:00,E,21,499.292,c,AMP_standard,0.0097656,,10,00,00
5843,10:00:00,G,21,5.61,a,AMP_standard_no_ATP,0.0097656,,10,00,00
5844,10:00:00,I,21,19.635,b,AMP_standard_no_ATP,0.0097656,,10,00,00
5845,10:00:00,K,21,14.025,c,AMP_standard_no_ATP,0.0097656,,10,00,00
5846,10:00:00,M,21,2.805,b,buffer,,buffer+kinaseGLO+R2,10,00,00
5847,10:00:00,O,21,14.025,b,water,,water+R1+kinaseGLO+R2,10,00,00
5848,10:00:00,A,23,345.01599999999996,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,00,00
5849,10:00:00,C,23,339.406,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,00,00
5850,10:00:00,E,23,367.45599999999996,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,00,00
5851,10:00:00,G,23,11.22,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,00,00
5852,10:00:00,I,23,25.245,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,00,00
5853,10:00:00,K,23,16.83,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,00,00
5854,10:00:00,M,23,11.22,c,buffer,,buffer+kinaseGLO+R2,10,00,00
5855,10:00:00,O,23,8.415,c,water,,water+R1+kinaseGLO+R2,10,00,00
5856,10:10:00,A,1,14977.753,a,AMP_standard,10,,10,10,00
5857,10:10:00,C,1,13740.621000000001,b,AMP_standard,10,,10,10,00
5858,10:10:00,E,1,14924.332,c,AMP_standard,10,,10,10,00
5859,10:10:00,G,1,13931.813,a,AMP_standard_no_ATP,10,,10,10,00
5860,10:10:00,I,1,13226.085,b,AMP_standard_no_ATP,10,,10,10,00
5861,10:10:00,K,1,13496.005,c,AMP_standard_no_ATP,10,,10,10,00
5862,10:10:00,M,1,8.435,a,buffer,,buffer,10,10,00
5863,10:10:00,O,1,14.058,a,water,,water,10,10,00
5864,10:10:00,A,3,8018.876,a,AMP_standard,5,,10,10,00
5865,10:10:00,C,3,7746.145,b,AMP_standard,5,,10,10,00
5866,10:10:00,E,3,7757.391,c,AMP_standard,5,,10,10,00
5867,10:10:00,G,3,7369.380999999999,a,AMP_standard_no_ATP,5,,10,10,00
5868,10:10:00,I,3,7414.368,b,AMP_standard_no_ATP,5,,10,10,00
5869,10:10:00,K,3,7150.071,c,AMP_standard_no_ATP,5,,10,10,00
5870,10:10:00,M,3,2.812,b,buffer,,buffer,10,10,00
5871,10:10:00,O,3,16.87,b,water,,water,10,10,00
5872,10:10:00,A,5,4262.488,a,AMP_standard,2.5,,10,10,00
5873,10:10:00,C,5,4360.896,b,AMP_standard,2.5,,10,10,00
5874,10:10:00,E,5,4282.17,c,AMP_standard,2.5,,10,10,00
5875,10:10:00,G,5,3821.0559999999996,a,AMP_standard_no_ATP,2.5,,10,10,00
5876,10:10:00,I,5,4026.308,b,AMP_standard_no_ATP,2.5,,10,10,00
5877,10:10:00,K,5,3759.199,c,AMP_standard_no_ATP,2.5,,10,10,00
5878,10:10:00,M,5,19.682000000000002,c,buffer,,buffer,10,10,00
5879,10:10:00,O,5,8.435,c,water,,water,10,10,00
5880,10:10:00,A,7,2637.344,a,AMP_standard,1.25,,10,10,00
5881,10:10:00,C,7,2609.228,b,AMP_standard,1.25,,10,10,00
5882,10:10:00,E,7,2651.403,c,AMP_standard,1.25,,10,10,00
5883,10:10:00,G,7,1970.979,a,AMP_standard_no_ATP,1.25,,10,10,00
5884,10:10:00,I,7,2193.101,b,AMP_standard_no_ATP,1.25,,10,10,00
5885,10:10:00,K,7,2094.692,c,AMP_standard_no_ATP,1.25,,10,10,00
5886,10:10:00,M,7,8.435,a,buffer,,buffer+R1,10,10,00
5887,10:10:00,O,7,11.247,a,water,,water+R1,10,10,00
5888,10:10:00,A,9,1504.2420000000002,a,AMP_standard,0.625,,10,10,00
5889,10:10:00,C,9,1580.1570000000002,b,AMP_standard,0.625,,10,10,00
5890,10:10:00,E,9,1689.8120000000001,c,AMP_standard,0.625,,10,10,00
5891,10:10:00,G,9,930.6619999999999,a,AMP_standard_no_ATP,0.625,,10,10,00
5892,10:10:00,I,9,964.4019999999999,b,AMP_standard_no_ATP,0.625,,10,10,00
5893,10:10:00,K,9,1020.635,c,AMP_standard_no_ATP,0.625,,10,10,00
5894,10:10:00,M,9,14.058,b,buffer,,buffer+R1,10,10,00
5895,10:10:00,O,9,5.622999999999999,b,water,,water+R1,10,10,00
5896,10:10:00,A,11,955.967,a,AMP_standard,0.3125,,10,10,00
5897,10:10:00,C,11,1104.985,b,AMP_standard,0.3125,,10,10,00
5898,10:10:00,E,11,947.5319999999999,c,AMP_standard,0.3125,,10,10,00
5899,10:10:00,G,11,362.705,a,AMP_standard_no_ATP,0.3125,,10,10,00
5900,10:10:00,I,11,438.62,b,AMP_standard_no_ATP,0.3125,,10,10,00
5901,10:10:00,K,11,379.575,c,AMP_standard_no_ATP,0.3125,,10,10,00
5902,10:10:00,M,11,2.812,c,buffer,,buffer+R1,10,10,00
5903,10:10:00,O,11,5.622999999999999,c,water,,water+R1,10,10,00
5904,10:10:00,A,13,697.294,a,AMP_standard,0.15625,,10,10,00
5905,10:10:00,C,13,643.872,b,AMP_standard,0.15625,,10,10,00
5906,10:10:00,E,13,739.4689999999999,c,AMP_standard,0.15625,,10,10,00
5907,10:10:00,G,13,137.77200000000002,a,AMP_standard_no_ATP,0.15625,,10,10,00
5908,10:10:00,I,13,118.09,b,AMP_standard_no_ATP,0.15625,,10,10,00
5909,10:10:00,K,13,174.32299999999998,c,AMP_standard_no_ATP,0.15625,,10,10,00
5910,10:10:00,M,13,5.622999999999999,a,buffer,,buffer+kinaseGLO,10,10,00
5911,10:10:00,O,13,36.552,a,water,,water+kinaseGLO+R2,10,10,00
5912,10:10:00,A,15,610.132,a,AMP_standard,0.078125,,10,10,00
5913,10:10:00,C,15,596.0740000000001,b,AMP_standard,0.078125,,10,10,00
5914,10:10:00,E,15,570.769,c,AMP_standard,0.078125,,10,10,00
5915,10:10:00,G,15,53.422,a,AMP_standard_no_ATP,0.078125,,10,10,00
5916,10:10:00,I,15,30.928,b,AMP_standard_no_ATP,0.078125,,10,10,00
5917,10:10:00,K,15,42.175,c,AMP_standard_no_ATP,0.078125,,10,10,00
5918,10:10:00,M,15,11.247,b,buffer,,buffer+kinaseGLO,10,10,00
5919,10:10:00,O,15,8.435,b,water,,water+kinaseGLO+R2,10,10,00
5920,10:10:00,A,17,458.30199999999996,a,AMP_standard,0.0390625,,10,10,00
5921,10:10:00,C,17,447.055,b,AMP_standard,0.0390625,,10,10,00
5922,10:10:00,E,17,514.535,c,AMP_standard,0.0390625,,10,10,00
5923,10:10:00,G,17,22.493000000000002,a,AMP_standard_no_ATP,0.0390625,,10,10,00
5924,10:10:00,I,17,5.622999999999999,b,AMP_standard_no_ATP,0.0390625,,10,10,00
5925,10:10:00,K,17,30.928,c,AMP_standard_no_ATP,0.0390625,,10,10,00
5926,10:10:00,M,17,8.435,c,buffer,,buffer+kinaseGLO,10,10,00
5927,10:10:00,O,17,11.247,c,water,,water+kinaseGLO+R2,10,10,00
5928,10:10:00,A,19,385.19800000000004,a,AMP_standard,0.0195312,,10,10,00
5929,10:10:00,C,19,441.43199999999996,b,AMP_standard,0.0195312,,10,10,00
5930,10:10:00,E,19,480.795,c,AMP_standard,0.0195312,,10,10,00
5931,10:10:00,G,19,16.87,a,AMP_standard_no_ATP,0.0195312,,10,10,00
5932,10:10:00,I,19,14.058,b,AMP_standard_no_ATP,0.0195312,,10,10,00
5933,10:10:00,K,19,19.682000000000002,c,AMP_standard_no_ATP,0.0195312,,10,10,00
5934,10:10:00,M,19,14.058,a,buffer,,buffer+kinaseGLO+R2,10,10,00
5935,10:10:00,O,19,16.87,a,water,,water+R1+kinaseGLO+R2,10,10,00
5936,10:10:00,A,21,359.89300000000003,a,AMP_standard,0.0097656,,10,10,00
5937,10:10:00,C,21,348.647,b,AMP_standard,0.0097656,,10,10,00
5938,10:10:00,E,21,458.30199999999996,c,AMP_standard,0.0097656,,10,10,00
5939,10:10:00,G,21,39.363,a,AMP_standard_no_ATP,0.0097656,,10,10,00
5940,10:10:00,I,21,0.0,b,AMP_standard_no_ATP,0.0097656,,10,10,00
5941,10:10:00,K,21,0.0,c,AMP_standard_no_ATP,0.0097656,,10,10,00
5942,10:10:00,M,21,16.87,b,buffer,,buffer+kinaseGLO+R2,10,10,00
5943,10:10:00,O,21,16.87,b,water,,water+R1+kinaseGLO+R2,10,10,00
5944,10:10:00,A,23,371.14,a,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,10,00
5945,10:10:00,C,23,393.63300000000004,b,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,10,00
5946,10:10:00,E,23,326.153,c,AMP_standard,0,buffer+R1+kinaseGLO+R2+ATP,10,10,00
5947,10:10:00,G,23,25.305,a,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,10,00
5948,10:10:00,I,23,2.812,b,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,10,00
5949,10:10:00,K,23,8.435,c,AMP_standard_no_ATP,0,buffer+R1+kinaseGLO+R2,10,10,00
5950,10:10:00,M,23,2.812,c,buffer,,buffer+kinaseGLO+R2,10,10,00
5951,10:10:00,O,23,11.247,c,water,,water+R1+kinaseGLO+R2,10,10,00
5952,10:20:00,A,1,14714.353000000001,a,AMP_standard,10,,10,20,00
5953,10:20:00,C,1,13365.958,b,AMP_standard,10,,10,20,00
5954,10:20:00,E,1,13939.026000000002,c,AMP_standard,10,,10,20,00
5955,10:20:00,G,1,13615.973,a,AMP_standard_no_ATP,10,,10,20,00
5956,10:20:00,I,1,12944.585,b,AMP_standard_no_ATP,10,,10,20,00
5957,10:20:00,K,1,13082.233999999999,c,AMP_standard_no_ATP,10,,10,20,00
5958,10:20:00,M,1,14.046,a,buffer,,buffer,10,20,00
5959,10:20:00,O,1,14.046,a,water,,water,10,20,00
5960,10:20:00,A,3,7604.382,a,AMP_standard,5,,10,20,00
5961,10:20:00,C,3,7433.023,b,AMP_standard,5,,10,20,00
5962,10:20:00,E,3,7702.701999999999,c,AMP_standard,5,,10,20,00
5963,10:20:00,G,3,6882.429,a,AMP_standard_no_ATP,5,,10,20,00
5964,10:20:00,I,3,7194.245,b,AMP_standard_no_ATP,5,,10,20,00
5965,10:20:00,K,3,7421.786999999999,c,AMP_standard_no_ATP,5,,10,20,00
5966,10:20:00,M,3,16.855,b,buffer,,buffer,10,20,00
5967,10:20:00,O,3,0.0,b,water,,water,10,20,00
5968,10:20:00,A,5,4368.236,a,AMP_standard,2.5,,10,20,00
5969,10:20:00,C,5,4365.427,b,AMP_standard,2.5,,10,20,00
5970,10:20:00,E,5,4393.518,c,AMP_standard,2.5,,10,20,00
5971,10:20:00,G,5,3632.237,a,AMP_standard_no_ATP,2.5,,10,20,00
5972,10:20:00,I,5,3879.4429999999998,b,AMP_standard_no_ATP,2.5,,10,20,00
5973,10:20:00,K,5,3691.2290000000003,c,AMP_standard_no_ATP,2.5,,10,20,00
5974,10:20:00,M,5,5.617999999999999,c,buffer,,buffer,10,20,00
5975,10:20:00,O,5,19.664,c,water,,water,10,20,00
5976,10:20:00,A,7,2387.781,a,AMP_standard,1.25,,10,20,00
5977,10:20:00,C,7,2469.2470000000003,b,AMP_standard,1.25,,10,20,00
5978,10:20:00,E,7,2550.712,c,AMP_standard,1.25,,10,20,00
5979,10:20:00,G,7,1988.882,a,AMP_standard_no_ATP,1.25,,10,20,00
5980,10:20:00,I,7,2070.347,b,AMP_standard_no_ATP,1.25,,10,20,00
5981,10:20:00,K,7,1991.691,c,AMP_standard_no_ATP,1.25,,10,20,00
5982,10:20:00,M,7,22.473000000000003,a,buffer,,buffer+R1,10,20,00
5983,10:20:00,O,7,5.617999999999999,a,water,,water+R1,10,20,00
5984,10:20:00,A,9,1488.852,a,AMP_standard,0.625,,10,20,00
5985,10:20:00,C,9,1457.951,b,AMP_standard,0.625,,10,20,00
5986,10:20:00,E,9,1530.989,c,AMP_standard,0.625,,10,20,00
5987,10:20:00,G,9,941.067,a,AMP_standard_no_ATP,0.625,,10,20,00
5988,10:20:00,I,9,848.365,b,AMP_standard_no_ATP,0.625,,10,20,00
5989,10:20:00,K,9,1036.578,c,AMP_standard_no_ATP,0.625,,10,20,00
5990,10:20:00,M,9,11.237,b,buffer,,buffer+R1,10,20,00
5991,10:20:00,O,9,25.281999999999996,b,water,,water+R1,10,20,00
5992,10:20:00,A,11,952.303,a,AMP_standard,0.3125,,10,20,00
5993,10:20:00,C,11,868.029,b,AMP_standard,0.3125,,10,20,00
5994,10:20:00,E,11,1016.914,c,AMP_standard,0.3125,,10,20,00
5995,10:20:00,G,11,348.335,a,AMP_standard_no_ATP,0.3125,,10,20,00
5996,10:20:00,I,11,393.282,b,AMP_standard_no_ATP,0.3125,,10,20,00
5997,10:20:00,K,11,362.381,c,AMP_standard_no_ATP,0.3125,,10,20,00
5998,10:20:00,M,11,28.092,c,buffer,,buffer+R1,10,20,00
5999,10:20:00,O,11,8.427,c,water,,water+R1,10,20,00
6000,10:20:00,A,13,741.617,a,AMP_standard,0.15625,,10,20,00
6001,10:20:00,C,13,657.342,b,AMP_standard,0.15625,,10,20,00
6002,10:20:00,E,13,696.67,c,AMP_standard,0.15625,,10,20,00
6003,10:20:00,G,13,165.74,a,AMP_standard_no_ATP,0.15625,,10,20,00
6004,10:20:00,I,13,154.504,b,AMP_standard_no_ATP,0.15625,,10,20,00
6005,10:20:00,K,13,143.267,c,AMP_standard_no_ATP,0.15625,,10,20,00
6006,10:20:00,M,13,5.617999999999999,a,buffer,,buffer+kinaseGLO,10,20,00
6007,10:20:00,O,13,2.8089999999999997,a,water,,water+kinaseGLO+R2,10,20,00
6008,10:20:00,A,15,525.312,a,AMP_standard,0.078125,,10,20,00
6009,10:20:00,C,15,606.7769999999999,b,AMP_standard,0.078125,,10,20,00
6010,10:20:00,E,15,567.4490000000001,c,AMP_standard,0.078125,,10,20,00
6011,10:20:00,G,15,30.901,a,AMP_standard_no_ATP,0.078125,,10,20,00
