,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,standard_conc,hours,minutes,seconds
1669,1669,03:50:00,C,9,2991.091,b,0.625,03,50,00
1670,1670,03:50:00,E,9,3059.918,c,0.625,03,50,00
1671,1671,03:50:00,A,11,1740.74,a,0.3125,03,50,00
1672,1672,03:50:00,C,11,1924.278,b,0.3125,03,50,00
1673,1673,03:50:00,E,11,1975.898,c,0.3125,03,50,00
1674,1674,03:50:00,A,13,1385.136,a,0.15625,03,50,00
1675,1675,03:50:00,C,13,1474.037,b,0.15625,03,50,00
1676,1676,03:50:00,E,13,1574.41,c,0.15625,03,50,00
1677,1677,03:50:00,A,15,1003.722,a,0.078125,03,50,00
1678,1678,03:50:00,C,15,975.044,b,0.078125,03,50,00
1679,1679,03:50:00,E,15,952.102,c,0.078125,03,50,00
1680,1680,03:50:00,A,17,1990.237,a,0.0390625,03,50,00
1681,1681,03:50:00,C,17,1009.457,b,0.0390625,03,50,00
1682,1682,03:50:00,E,17,954.97,c,0.0390625,03,50,00
1683,1683,03:50:00,A,19,9323.143,a,0.0195312,03,50,00
1684,1684,03:50:00,C,19,1310.5739999999996,b,0.0195312,03,50,00
1685,1685,03:50:00,E,19,903.35,c,0.0195312,03,50,00
1686,1686,03:50:00,A,21,1204.466,a,0.0097656,03,50,00
1687,1687,03:50:00,C,21,1511.318,b,0.0097656,03,50,00
1688,1688,03:50:00,E,21,880.4069999999998,c,0.0097656,03,50,00
1689,1689,03:50:00,A,23,625.175,a,0,03,50,00
1690,1690,03:50:00,C,23,659.5889999999998,b,0,03,50,00
1691,1691,03:50:00,E,23,737.0189999999999,c,0,03,50,00
1692,1692,03:55:00,A,1,20724.07,a,10,03,55,00
1693,1693,03:55:00,C,1,22409.582,b,10,03,55,00
1694,1694,03:55:00,E,1,24624.498,c,10,03,55,00
1695,1695,03:55:00,A,3,15636.057,a,5,03,55,00
1696,1696,03:55:00,C,3,14700.297,b,5,03,55,00
1697,1697,03:55:00,E,3,16045.271,c,5,03,55,00
1698,1698,03:55:00,A,5,8273.03,a,2.5,03,55,00
1699,1699,03:55:00,C,5,9469.2,b,2.5,03,55,00
1700,1700,03:55:00,E,5,9575.081,c,2.5,03,55,00
1701,1701,03:55:00,A,7,5142.385,a,1.25,03,55,00
1702,1702,03:55:00,C,7,5208.203,b,1.25,03,55,00
1703,1703,03:55:00,E,7,5248.266,c,1.25,03,55,00
1704,1704,03:55:00,A,9,2830.172,a,0.625,03,55,00
1705,1705,03:55:00,C,9,2881.682,b,0.625,03,55,00
1706,1706,03:55:00,E,9,3039.073,c,0.625,03,55,00
1707,1707,03:55:00,A,11,1848.626,a,0.3125,03,55,00
1708,1708,03:55:00,C,11,1911.582,b,0.3125,03,55,00
1709,1709,03:55:00,E,11,1934.476,c,0.3125,03,55,00
1710,1710,03:55:00,A,13,1525.26,a,0.15625,03,55,00
1711,1711,03:55:00,C,13,1516.675,b,0.15625,03,55,00
1712,1712,03:55:00,E,13,1545.2910000000004,c,0.15625,03,55,00
1713,1713,03:55:00,A,15,987.269,a,0.078125,03,55,00
1714,1714,03:55:00,C,15,878.5269999999998,b,0.078125,03,55,00
1715,1715,03:55:00,E,15,927.175,c,0.078125,03,55,00
1716,1716,03:55:00,A,17,2192.024,a,0.0390625,03,55,00
1717,1717,03:55:00,C,17,995.854,b,0.0390625,03,55,00
1718,1718,03:55:00,E,17,1004.439,c,0.0390625,03,55,00
1719,1719,03:55:00,A,19,9240.269,a,0.0195312,03,55,00
1720,1720,03:55:00,C,19,1156.107,b,0.0195312,03,55,00
1721,1721,03:55:00,E,19,944.345,c,0.0195312,03,55,00
1722,1722,03:55:00,A,21,972.961,a,0.0097656,03,55,00
1723,1723,03:55:00,C,21,1530.983,b,0.0097656,03,55,00
1724,1724,03:55:00,E,21,821.294,c,0.0097656,03,55,00
1725,1725,03:55:00,A,23,655.318,a,0,03,55,00
1726,1726,03:55:00,C,23,666.7639999999999,b,0,03,55,00
1727,1727,03:55:00,E,23,706.828,c,0,03,55,00
1728,1728,04:00:00,A,1,20685.277,a,10,04,00,00
1729,1729,04:00:00,C,1,22220.277,b,10,04,00,00
1730,1730,04:00:00,E,1,24055.979,c,10,04,00,00
1731,1731,04:00:00,A,3,15075.079,a,5,04,00,00
1732,1732,04:00:00,C,3,14370.583,b,5,04,00,00
1733,1733,04:00:00,E,3,15894.128,c,5,04,00,00
1734,1734,04:00:00,A,5,8559.919,a,2.5,04,00,00
1735,1735,04:00:00,C,5,9264.415,b,2.5,04,00,00
1736,1736,04:00:00,E,5,8952.26,c,2.5,04,00,00
1737,1737,04:00:00,A,7,4862.7440000000015,a,1.25,04,00,00
1738,1738,04:00:00,C,7,5214.992,b,1.25,04,00,00
1739,1739,04:00:00,E,7,5249.358,c,1.25,04,00,00
1740,1740,04:00:00,A,9,2637.566,a,0.625,04,00,00
1741,1741,04:00:00,C,9,3052.818,b,0.625,04,00,00
1742,1742,04:00:00,E,9,2958.313,c,0.625,04,00,00
1743,1743,04:00:00,A,11,1809.926,a,0.3125,04,00,00
1744,1744,04:00:00,C,11,1973.163,b,0.3125,04,00,00
1745,1745,04:00:00,E,11,1835.7,c,0.3125,04,00,00
1746,1746,04:00:00,A,13,1469.1329999999996,a,0.15625,04,00,00
1747,1747,04:00:00,C,13,1580.821,b,0.15625,04,00,00
1748,1748,04:00:00,E,13,1440.495,c,0.15625,04,00,00
1749,1749,04:00:00,A,15,970.831,a,0.078125,04,00,00
1750,1750,04:00:00,C,15,879.189,b,0.078125,04,00,00
1751,1751,04:00:00,E,15,933.601,c,0.078125,04,00,00
1752,1752,04:00:00,A,17,2039.031,a,0.0390625,04,00,00
1753,1753,04:00:00,C,17,1065.336,b,0.0390625,04,00,00
1754,1754,04:00:00,E,17,925.01,c,0.0390625,04,00,00
1755,1755,04:00:00,A,19,8843.436,a,0.0195312,04,00,00
1756,1756,04:00:00,C,19,1154.114,b,0.0195312,04,00,00
1757,1757,04:00:00,E,19,922.146,c,0.0195312,04,00,00
1758,1758,04:00:00,A,21,1030.97,a,0.0097656,04,00,00
1759,1759,04:00:00,C,21,1386.083,b,0.0097656,04,00,00
1760,1760,04:00:00,E,21,827.64,c,0.0097656,04,00,00
1761,1761,04:00:00,A,23,704.4960000000002,a,0,04,00,00
1762,1762,04:00:00,C,23,624.31,b,0,04,00,00
1763,1763,04:00:00,E,23,695.905,c,0,04,00,00
1764,1764,04:05:00,A,1,20644.045,a,10,04,05,00
1765,1765,04:05:00,C,1,21830.254,b,10,04,05,00
1766,1766,04:05:00,E,1,23237.086,c,10,04,05,00
1767,1767,04:05:00,A,3,15010.986,a,5,04,05,00
1768,1768,04:05:00,C,3,13701.571000000002,b,5,04,05,00
1769,1769,04:05:00,E,3,15512.403,c,5,04,05,00
1770,1770,04:05:00,A,5,8423.803,a,2.5,04,05,00
1771,1771,04:05:00,C,5,9226.069,b,2.5,04,05,00
1772,1772,04:05:00,E,5,8627.234,c,2.5,04,05,00
1773,1773,04:05:00,A,7,4885.232,a,1.25,04,05,00
1774,1774,04:05:00,C,7,5174.621,b,1.25,04,05,00
1775,1775,04:05:00,E,7,5105.855,c,1.25,04,05,00
1776,1776,04:05:00,A,9,2670.403,a,0.625,04,05,00
1777,1777,04:05:00,C,9,2902.487,b,0.625,04,05,00
1778,1778,04:05:00,E,9,2928.274000000001,c,0.625,04,05,00
1779,1779,04:05:00,A,11,1813.696,a,0.3125,04,05,00
1780,1780,04:05:00,C,11,1785.044,b,0.3125,04,05,00
1781,1781,04:05:00,E,11,1913.979,c,0.3125,04,05,00
1782,1782,04:05:00,A,13,1378.18,a,0.15625,04,05,00
1783,1783,04:05:00,C,13,1426.889,b,0.15625,04,05,00
1784,1784,04:05:00,E,13,1458.4070000000004,c,0.15625,04,05,00
1785,1785,04:05:00,A,15,928.337,a,0.078125,04,05,00
1786,1786,04:05:00,C,15,939.798,b,0.078125,04,05,00
1787,1787,04:05:00,E,15,868.1669999999998,c,0.078125,04,05,00
1788,1788,04:05:00,A,17,2068.702,a,0.0390625,04,05,00
1789,1789,04:05:00,C,17,896.82,b,0.0390625,04,05,00
1790,1790,04:05:00,E,17,936.933,c,0.0390625,04,05,00
1791,1791,04:05:00,A,19,8867.914,a,0.0195312,04,05,00
1792,1792,04:05:00,C,19,1040.082,b,0.0195312,04,05,00
1793,1793,04:05:00,E,19,902.55,c,0.0195312,04,05,00
1794,1794,04:05:00,A,21,954.125,a,0.0097656,04,05,00
1795,1795,04:05:00,C,21,1435.485,b,0.0097656,04,05,00
1796,1796,04:05:00,E,21,753.558,c,0.0097656,04,05,00
1797,1797,04:05:00,A,23,627.487,a,0,04,05,00
1798,1798,04:05:00,C,23,621.757,b,0,04,05,00
1799,1799,04:05:00,E,23,710.579,c,0,04,05,00
1800,1800,04:10:00,A,1,20137.133,a,10,04,10,00
1801,1801,04:10:00,C,1,22068.76,b,10,04,10,00
1802,1802,04:10:00,E,1,23190.996,c,10,04,10,00
1803,1803,04:10:00,A,3,14801.482,a,5,04,10,00
1804,1804,04:10:00,C,3,13650.542,b,5,04,10,00
1805,1805,04:10:00,E,3,15200.436000000003,c,5,04,10,00
1806,1806,04:10:00,A,5,8128.33,a,2.5,04,10,00
1807,1807,04:10:00,C,5,9012.343,b,2.5,04,10,00
1808,1808,04:10:00,E,5,8751.157,c,2.5,04,10,00
1809,1809,04:10:00,A,7,4916.606,a,1.25,04,10,00
1810,1810,04:10:00,C,7,4982.62,b,1.25,04,10,00
1811,1811,04:10:00,E,7,4879.294,c,1.25,04,10,00
1812,1812,04:10:00,A,9,2726.664,a,0.625,04,10,00
1813,1813,04:10:00,C,9,2933.317,b,0.625,04,10,00
1814,1814,04:10:00,E,9,2858.692,c,0.625,04,10,00
1815,1815,04:10:00,A,11,1747.935,a,0.3125,04,10,00
1816,1816,04:10:00,C,11,1925.886,b,0.3125,04,10,00
1817,1817,04:10:00,E,11,1937.367,c,0.3125,04,10,00
1818,1818,04:10:00,A,13,1503.971,a,0.15625,04,10,00
1819,1819,04:10:00,C,13,1638.869,b,0.15625,04,10,00
1820,1820,04:10:00,E,13,1521.192,c,0.15625,04,10,00
1821,1821,04:10:00,A,15,944.287,a,0.078125,04,10,00
1822,1822,04:10:00,C,15,889.7539999999998,b,0.078125,04,10,00
1823,1823,04:10:00,E,15,823.74,c,0.078125,04,10,00
1824,1824,04:10:00,A,17,2069.395,a,0.0390625,04,10,00
1825,1825,04:10:00,C,17,978.729,b,0.0390625,04,10,00
1826,1826,04:10:00,E,17,915.585,c,0.0390625,04,10,00
1827,1827,04:10:00,A,19,8805.69,a,0.0195312,04,10,00
1828,1828,04:10:00,C,19,1070.5739999999996,b,0.0195312,04,10,00
1829,1829,04:10:00,E,19,990.21,c,0.0195312,04,10,00
1830,1830,04:10:00,A,21,1148.069,a,0.0097656,04,10,00
1831,1831,04:10:00,C,21,1435.086,b,0.0097656,04,10,00
1832,1832,04:10:00,E,21,835.22,c,0.0097656,04,10,00
1833,1833,04:10:00,A,23,668.75,a,0,04,10,00
1834,1834,04:10:00,C,23,668.75,b,0,04,10,00
1835,1835,04:10:00,E,23,576.905,c,0,04,10,00
1836,1836,04:15:00,A,1,19464.572,a,10,04,15,00
1837,1837,04:15:00,C,1,21212.424,b,10,04,15,00
1838,1838,04:15:00,E,1,22644.572,c,10,04,15,00
1839,1839,04:15:00,A,3,14777.808,a,5,04,15,00
1840,1840,04:15:00,C,3,13658.493,b,5,04,15,00
1841,1841,04:15:00,E,3,14522.373,c,5,04,15,00
1842,1842,04:15:00,A,5,7952.865,a,2.5,04,15,00
1843,1843,04:15:00,C,5,9023.388,b,2.5,04,15,00
1844,1844,04:15:00,E,5,8518.261999999999,c,2.5,04,15,00
1845,1845,04:15:00,A,7,4807.308,a,1.25,04,15,00
1846,1846,04:15:00,C,7,4821.6579999999985,b,1.25,04,15,00
1847,1847,04:15:00,E,7,4985.25,c,1.25,04,15,00
1848,1848,04:15:00,A,9,2772.453,a,0.625,04,15,00
1849,1849,04:15:00,C,9,3053.717,b,0.625,04,15,00
1850,1850,04:15:00,E,9,2890.125,c,0.625,04,15,00
1851,1851,04:15:00,A,11,1584.259,a,0.3125,04,15,00
1852,1852,04:15:00,C,11,1902.833,b,0.3125,04,15,00
1853,1853,04:15:00,E,11,1813.862,c,0.3125,04,15,00
1854,1854,04:15:00,A,13,1391.967,a,0.15625,04,15,00
1855,1855,04:15:00,C,13,1523.9879999999996,b,0.15625,04,15,00
1856,1856,04:15:00,E,13,1486.678,c,0.15625,04,15,00
1857,1857,04:15:00,A,15,938.501,a,0.078125,04,15,00
1858,1858,04:15:00,C,15,855.27,b,0.078125,04,15,00
1859,1859,04:15:00,E,15,1004.512,c,0.078125,04,15,00
1860,1860,04:15:00,A,17,1931.533,a,0.0390625,04,15,00
1861,1861,04:15:00,C,17,1004.512,b,0.0390625,04,15,00
1862,1862,04:15:00,E,17,889.711,c,0.0390625,04,15,00
1863,1863,04:15:00,A,19,8544.093,a,0.0195312,04,15,00
1864,1864,04:15:00,C,19,1148.014,b,0.0195312,04,15,00
1865,1865,04:15:00,E,19,869.62,c,0.0195312,04,15,00
1866,1866,04:15:00,A,21,1004.512,a,0.0097656,04,15,00
1867,1867,04:15:00,C,21,1412.057,b,0.0097656,04,15,00
1868,1868,04:15:00,E,21,749.079,c,0.0097656,04,15,00
1869,1869,04:15:00,A,23,642.888,a,0,04,15,00
1870,1870,04:15:00,C,23,637.148,b,0,04,15,00
1871,1871,04:15:00,E,23,642.888,c,0,04,15,00
1872,1872,04:20:00,A,1,19662.512,a,10,04,20,00
1873,1873,04:20:00,C,1,21065.746,b,10,04,20,00
1874,1874,04:20:00,E,1,22650.135,c,10,04,20,00
1875,1875,04:20:00,A,3,14532.661,a,5,04,20,00
1876,1876,04:20:00,C,3,13304.834,b,5,04,20,00
1877,1877,04:20:00,E,3,14946.73,c,5,04,20,00
1878,1878,04:20:00,A,5,7956.445,a,2.5,04,20,00
1879,1879,04:20:00,C,5,8784.583,b,2.5,04,20,00
1880,1880,04:20:00,E,5,8189.359,c,2.5,04,20,00
1881,1881,04:20:00,A,7,4842.304,a,1.25,04,20,00
1882,1882,04:20:00,C,7,4802.047000000001,b,1.25,04,20,00
1883,1883,04:20:00,E,7,4767.542,c,1.25,04,20,00
1884,1884,04:20:00,A,9,2553.424,a,0.625,04,20,00
1885,1885,04:20:00,C,9,2622.435,b,0.625,04,20,00
1886,1886,04:20:00,E,9,2958.866,c,0.625,04,20,00
1887,1887,04:20:00,A,11,1742.539,a,0.3125,04,20,00
1888,1888,04:20:00,C,11,1851.807,b,0.3125,04,20,00
1889,1889,04:20:00,E,11,1825.928,c,0.3125,04,20,00
1890,1890,04:20:00,A,13,1362.976,a,0.15625,04,20,00
1891,1891,04:20:00,C,13,1521.1270000000004,b,0.15625,04,20,00
1892,1892,04:20:00,E,13,1420.486,c,0.15625,04,20,00
1893,1893,04:20:00,A,15,931.655,a,0.078125,04,20,00
1894,1894,04:20:00,C,15,923.028,b,0.078125,04,20,00
1895,1895,04:20:00,E,15,908.651,c,0.078125,04,20,00
1896,1896,04:20:00,A,17,2113.476,a,0.0390625,04,20,00
1897,1897,04:20:00,C,17,1006.417,b,0.0390625,04,20,00
1898,1898,04:20:00,E,17,862.643,c,0.0390625,04,20,00
1899,1899,04:20:00,A,19,8663.813,a,0.0195312,04,20,00
1900,1900,04:20:00,C,19,1061.0510000000004,b,0.0195312,04,20,00
1901,1901,04:20:00,E,19,854.0169999999998,c,0.0195312,04,20,00
1902,1902,04:20:00,A,21,1046.674,a,0.0097656,04,20,00
1903,1903,04:20:00,C,21,1334.221,b,0.0097656,04,20,00
1904,1904,04:20:00,E,21,802.258,c,0.0097656,04,20,00
1905,1905,04:20:00,A,23,664.235,a,0,04,20,00
1906,1906,04:20:00,C,23,641.231,b,0,04,20,00
1907,1907,04:20:00,E,23,669.9860000000001,c,0,04,20,00
1908,1908,04:25:00,A,1,19117.318,a,10,04,25,00
1909,1909,04:25:00,C,1,20677.154,b,10,04,25,00
1910,1910,04:25:00,E,1,21989.943,c,10,04,25,00
1911,1911,04:25:00,A,3,14357.379,a,5,04,25,00
1912,1912,04:25:00,C,3,13383.56,b,5,04,25,00
1913,1913,04:25:00,E,3,14992.229,c,5,04,25,00
1914,1914,04:25:00,A,5,7879.61,a,2.5,04,25,00
1915,1915,04:25:00,C,5,8698.308,b,2.5,04,25,00
1916,1916,04:25:00,E,5,8594.894,c,2.5,04,25,00
1917,1917,04:25:00,A,7,4774.303,a,1.25,04,25,00
1918,1918,04:25:00,C,7,4771.43,b,1.25,04,25,00
1919,1919,04:25:00,E,7,4877.7170000000015,c,1.25,04,25,00
1920,1920,04:25:00,A,9,2510.674,a,0.625,04,25,00
1921,1921,04:25:00,C,9,2892.733,b,0.625,04,25,00
1922,1922,04:25:00,E,9,2720.375,c,0.625,04,25,00
1923,1923,04:25:00,A,11,1614.415,a,0.3125,04,25,00
1924,1924,04:25:00,C,11,1887.314,b,0.3125,04,25,00
1925,1925,04:25:00,E,11,1660.3770000000004,c,0.3125,04,25,00
1926,1926,04:25:00,A,13,1442.058,a,0.15625,04,25,00
1927,1927,04:25:00,C,13,1439.185,b,0.15625,04,25,00
1928,1928,04:25:00,E,13,1330.025,c,0.15625,04,25,00
1929,1929,04:25:00,A,15,999.673,a,0.078125,04,25,00
1930,1930,04:25:00,C,15,956.584,b,0.078125,04,25,00
1931,1931,04:25:00,E,15,856.0419999999998,c,0.078125,04,25,00
1932,1932,04:25:00,A,17,1990.729,a,0.0390625,04,25,00
1933,1933,04:25:00,C,17,939.348,b,0.0390625,04,25,00
1934,1934,04:25:00,E,17,884.768,c,0.0390625,04,25,00
1935,1935,04:25:00,A,19,8416.79,a,0.0195312,04,25,00
1936,1936,04:25:00,C,19,1146.177,b,0.0195312,04,25,00
1937,1937,04:25:00,E,19,930.73,c,0.0195312,04,25,00
1938,1938,04:25:00,A,21,1042.763,a,0.0097656,04,25,00
1939,1939,04:25:00,C,21,1476.529,b,0.0097656,04,25,00
1940,1940,04:25:00,E,21,818.698,c,0.0097656,04,25,00
1941,1941,04:25:00,A,23,646.341,a,0,04,25,00
1942,1942,04:25:00,C,23,600.379,b,0,04,25,00
1943,1943,04:25:00,E,23,723.9010000000002,c,0,04,25,00
1944,1944,04:30:00,A,1,19216.178,a,10,04,30,00
1945,1945,04:30:00,C,1,20238.131,b,10,04,30,00
1946,1946,04:30:00,E,1,22580.586,c,10,04,30,00
1947,1947,04:30:00,A,3,14419.31,a,5,04,30,00
1948,1948,04:30:00,C,3,13480.604,b,5,04,30,00
1949,1949,04:30:00,E,3,14732.212,c,5,04,30,00
1950,1950,04:30:00,A,5,7957.46,a,2.5,04,30,00
1951,1951,04:30:00,C,5,8583.264000000001,b,2.5,04,30,00
1952,1952,04:30:00,E,5,8258.88,c,2.5,04,30,00
1953,1953,04:30:00,A,7,4834.186,a,1.25,04,30,00
1954,1954,04:30:00,C,7,4992.072,b,1.25,04,30,00
1955,1955,04:30:00,E,7,4742.325,c,1.25,04,30,00
1956,1956,04:30:00,A,9,2721.383,a,0.625,04,30,00
1957,1957,04:30:00,C,9,3014.19,b,0.625,04,30,00
1958,1958,04:30:00,E,9,2971.13,c,0.625,04,30,00
1959,1959,04:30:00,A,11,1527.189,a,0.3125,04,30,00
1960,1960,04:30:00,C,11,1774.066,b,0.3125,04,30,00
1961,1961,04:30:00,E,11,1886.022,c,0.3125,04,30,00
1962,1962,04:30:00,A,13,1363.562,a,0.15625,04,30,00
1963,1963,04:30:00,C,13,1412.3629999999996,b,0.15625,04,30,00
1964,1964,04:30:00,E,13,1441.07,c,0.15625,04,30,00
1965,1965,04:30:00,A,15,843.9730000000002,a,0.078125,04,30,00
1966,1966,04:30:00,C,15,798.043,b,0.078125,04,30,00
1967,1967,04:30:00,E,15,866.938,c,0.078125,04,30,00
1968,1968,04:30:00,A,17,1986.495,a,0.0390625,04,30,00
1969,1969,04:30:00,C,17,944.446,b,0.0390625,04,30,00
1970,1970,04:30:00,E,17,843.9730000000002,c,0.0390625,04,30,00
1971,1971,04:30:00,A,19,8454.085,a,0.0195312,04,30,00
1972,1972,04:30:00,C,19,1133.909,b,0.0195312,04,30,00
1973,1973,04:30:00,E,19,849.7139999999998,c,0.0195312,04,30,00
1974,1974,04:30:00,A,21,846.8439999999998,a,0.0097656,04,30,00
1975,1975,04:30:00,C,21,1392.269,b,0.0097656,04,30,00
1976,1976,04:30:00,E,21,777.948,c,0.0097656,04,30,00
1977,1977,04:30:00,A,23,622.933,a,0,04,30,00
1978,1978,04:30:00,C,23,697.57,b,0,04,30,00
1979,1979,04:30:00,E,23,703.311,c,0,04,30,00
1980,1980,04:35:00,A,1,19072.689,a,10,04,35,00
1981,1981,04:35:00,C,1,20367.748,b,10,04,35,00
1982,1982,04:35:00,E,1,21642.707,c,10,04,35,00
1983,1983,04:35:00,A,3,14139.404,a,5,04,35,00
1984,1984,04:35:00,C,3,12867.317,b,5,04,35,00
1985,1985,04:35:00,E,3,13964.24,c,5,04,35,00
1986,1986,04:35:00,A,5,7675.594,a,2.5,04,35,00
1987,1987,04:35:00,C,5,8568.64,b,2.5,04,35,00
1988,1988,04:35:00,E,5,8333.174,c,2.5,04,35,00
1989,1989,04:35:00,A,7,4717.92,a,1.25,04,35,00
1990,1990,04:35:00,C,7,4987.844,b,1.25,04,35,00
1991,1991,04:35:00,E,7,4927.542,c,1.25,04,35,00
1992,1992,04:35:00,A,9,2745.181,a,0.625,04,35,00
1993,1993,04:35:00,C,9,2604.476,b,0.625,04,35,00
1994,1994,04:35:00,E,9,2854.2990000000004,c,0.625,04,35,00
1995,1995,04:35:00,A,11,1636.771,a,0.3125,04,35,00
1996,1996,04:35:00,C,11,1958.382,b,0.3125,04,35,00
1997,1997,04:35:00,E,11,1932.538,c,0.3125,04,35,00
1998,1998,04:35:00,A,13,1300.802,a,0.15625,04,35,00
1999,1999,04:35:00,C,13,1441.507,b,0.15625,04,35,00
2000,2000,04:35:00,E,13,1407.049,c,0.15625,04,35,00
2001,2001,04:35:00,A,15,870.073,a,0.078125,04,35,00
2002,2002,04:35:00,C,15,844.2289999999998,b,0.078125,04,35,00
2003,2003,04:35:00,E,15,841.3580000000002,c,0.078125,04,35,00
2004,2004,04:35:00,A,17,1880.851,a,0.0390625,04,35,00
2005,2005,04:35:00,C,17,890.174,b,0.0390625,04,35,00
2006,2006,04:35:00,E,17,789.67,c,0.0390625,04,35,00
2007,2007,04:35:00,A,19,8456.65,a,0.0195312,04,35,00
2008,2008,04:35:00,C,19,1028.007,b,0.0195312,04,35,00
2009,2009,04:35:00,E,19,806.8989999999999,c,0.0195312,04,35,00
2010,2010,04:35:00,A,21,967.705,a,0.0097656,04,35,00
2011,2011,04:35:00,C,21,1358.233,b,0.0097656,04,35,00
2012,2012,04:35:00,E,21,781.056,c,0.0097656,04,35,00
2013,2013,04:35:00,A,23,574.306,a,0,04,35,00
2014,2014,04:35:00,C,23,669.066,b,0,04,35,00
2015,2015,04:35:00,E,23,640.351,c,0,04,35,00
2016,2016,04:40:00,A,1,18652.264,a,10,04,40,00
2017,2017,04:40:00,C,1,20380.547,b,10,04,40,00
2018,2018,04:40:00,E,1,21724.131,c,10,04,40,00
2019,2019,04:40:00,A,3,13909.53,a,5,04,40,00
2020,2020,04:40:00,C,3,12669.3,b,5,04,40,00
2021,2021,04:40:00,E,3,13961.206,c,5,04,40,00
2022,2022,04:40:00,A,5,7398.32,a,2.5,04,40,00
2023,2023,04:40:00,C,5,8756.257,b,2.5,04,40,00
2024,2024,04:40:00,E,5,8038.531,c,2.5,04,40,00
2025,2025,04:40:00,A,7,4401.096,a,1.25,04,40,00
2026,2026,04:40:00,C,7,4630.769,b,1.25,04,40,00
2027,2027,04:40:00,E,7,4679.574000000001,c,1.25,04,40,00
2028,2028,04:40:00,A,9,2589.555,a,0.625,04,40,00
2029,2029,04:40:00,C,9,2704.3920000000007,b,0.625,04,40,00
2030,2030,04:40:00,E,9,2675.683,c,0.625,04,40,00
2031,2031,04:40:00,A,11,1538.805,a,0.3125,04,40,00
2032,2032,04:40:00,C,11,1957.957,b,0.3125,04,40,00
2033,2033,04:40:00,E,11,1734.026,c,0.3125,04,40,00
2034,2034,04:40:00,A,13,1435.4520000000002,a,0.15625,04,40,00
2035,2035,04:40:00,C,13,1386.6470000000004,b,0.15625,04,40,00
2036,2036,04:40:00,E,13,1294.778,c,0.15625,04,40,00
2037,2037,04:40:00,A,15,1027.784,a,0.078125,04,40,00
2038,2038,04:40:00,C,15,826.82,b,0.078125,04,40,00
2039,2039,04:40:00,E,15,878.497,c,0.078125,04,40,00
2040,2040,04:40:00,A,17,1960.828,a,0.0390625,04,40,00
2041,2041,04:40:00,C,17,1022.042,b,0.0390625,04,40,00
2042,2042,04:40:00,E,17,783.757,c,0.0390625,04,40,00
2043,2043,04:40:00,A,19,8164.852,a,0.0195312,04,40,00
2044,2044,04:40:00,C,19,1148.362,b,0.0195312,04,40,00
2045,2045,04:40:00,E,19,864.1419999999998,c,0.0195312,04,40,00
2046,2046,04:40:00,A,21,1030.655,a,0.0097656,04,40,00
2047,2047,04:40:00,C,21,1355.067,b,0.0097656,04,40,00
2048,2048,04:40:00,E,21,795.24,c,0.0097656,04,40,00
2049,2049,04:40:00,A,23,602.89,a,0,04,40,00
2050,2050,04:40:00,C,23,651.695,b,0,04,40,00
2051,2051,04:40:00,E,23,657.437,c,0,04,40,00
2052,2052,04:45:00,A,1,18280.816000000006,a,10,04,45,00
2053,2053,04:45:00,C,1,19401.459,b,10,04,45,00
2054,2054,04:45:00,E,1,21091.039,c,10,04,45,00
2055,2055,04:45:00,A,3,13614.353,a,5,04,45,00
2056,2056,04:45:00,C,3,12634.511,b,5,04,45,00
2057,2057,04:45:00,E,3,13890.202,c,5,04,45,00
2058,2058,04:45:00,A,5,7197.964,a,2.5,04,45,00
2059,2059,04:45:00,C,5,8499.632,b,2.5,04,45,00
2060,2060,04:45:00,E,5,8039.8809999999985,c,2.5,04,45,00
2061,2061,04:45:00,A,7,4462.45,a,1.25,04,45,00
2062,2062,04:45:00,C,7,4551.527,b,1.25,04,45,00
2063,2063,04:45:00,E,7,4703.819,c,1.25,04,45,00
2064,2064,04:45:00,A,9,2502.765,a,0.625,04,45,00
2065,2065,04:45:00,C,9,2775.742,b,0.625,04,45,00
2066,2066,04:45:00,E,9,2709.653,c,0.625,04,45,00
2067,2067,04:45:00,A,11,1502.808,a,0.3125,04,45,00
2068,2068,04:45:00,C,11,1816.013,b,0.3125,04,45,00
2069,2069,04:45:00,E,11,1859.115,c,0.3125,04,45,00
2070,2070,04:45:00,A,13,1453.96,a,0.15625,04,45,00
2071,2071,04:45:00,C,13,1476.947,b,0.15625,04,45,00
2072,2072,04:45:00,E,13,1362.01,c,0.15625,04,45,00
2073,2073,04:45:00,A,15,887.893,a,0.078125,04,45,00
2074,2074,04:45:00,C,15,890.7660000000002,b,0.078125,04,45,00
2075,2075,04:45:00,E,15,870.6519999999998,c,0.078125,04,45,00
2076,2076,04:45:00,A,17,1916.584,a,0.0390625,04,45,00
2077,2077,04:45:00,C,17,965.475,b,0.0390625,04,45,00
2078,2078,04:45:00,E,17,916.627,c,0.0390625,04,45,00
2079,2079,04:45:00,A,19,8154.819,a,0.0195312,04,45,00
2080,2080,04:45:00,C,19,1068.919,b,0.0195312,04,45,00
2081,2081,04:45:00,E,19,942.488,c,0.0195312,04,45,00
2082,2082,04:45:00,A,21,1066.046,a,0.0097656,04,45,00
2083,2083,04:45:00,C,21,1304.5410000000004,b,0.0097656,04,45,00
2084,2084,04:45:00,E,21,807.436,c,0.0097656,04,45,00
