,Unnamed: 0,time,row_384,column_384,rfu_value,stock_conc,target_DNA,replicate
1363,5443,04:40:00,D,10,5.197,22.5,no_target,b
1364,5456,04:40:00,A,12,84.39,11.25,target_added,a
1365,5457,04:40:00,B,12,89.09700000000002,11.25,target_added,b
1366,5458,04:40:00,C,12,4.4,11.25,no_target,a
1367,5459,04:40:00,D,12,4.42,11.25,no_target,b
1368,5472,04:40:00,A,14,125.524,5.625,target_added,a
1369,5473,04:40:00,B,14,127.467,5.625,target_added,b
1370,5474,04:40:00,C,14,4.257,5.625,no_target,a
1371,5475,04:40:00,D,14,4.412,5.625,no_target,b
1372,5488,04:40:00,A,16,117.646,2.8125,target_added,a
1373,5489,04:40:00,B,16,120.466,2.8125,target_added,b
1374,5490,04:40:00,C,16,4.048,2.8125,no_target,a
1375,5491,04:40:00,D,16,4.305,2.8125,no_target,b
1376,5504,04:40:00,A,18,99.347,1.40625,target_added,a
1377,5505,04:40:00,B,18,107.574,1.40625,target_added,b
1378,5506,04:40:00,C,18,4.008,1.40625,no_target,a
1379,5507,04:40:00,D,18,3.832,1.40625,no_target,b
1380,5520,04:40:00,A,20,35.279,0.703125,target_added,a
1381,5521,04:40:00,B,20,123.953,0.703125,target_added,b
1382,5522,04:40:00,C,20,4.939,0.703125,no_target,a
1383,5523,04:40:00,D,20,4.604,0.703125,no_target,b
1384,5536,04:40:00,A,22,93.242,0.35156,target_added,a
1385,5537,04:40:00,B,22,118.462,0.35156,target_added,b
1386,5538,04:40:00,C,22,4.312,0.35156,no_target,a
1387,5539,04:40:00,D,22,4.311,0.35156,no_target,b
1388,5552,04:40:00,A,24,76.125,0.0,target_added,a
1389,5553,04:40:00,B,24,99.703,0.0,target_added,b
1390,5554,04:40:00,C,24,5.603,0.0,no_target,a
1391,5555,04:40:00,D,24,4.899,0.0,no_target,b
1392,5568,04:50:00,A,2,64.74,360.0,target_added,a
1393,5569,04:50:00,B,2,63.309,360.0,target_added,b
1394,5570,04:50:00,C,2,4.584,360.0,no_target,a
1395,5571,04:50:00,D,2,4.979,360.0,no_target,b
1396,5584,04:50:00,A,4,67.71,180.0,target_added,a
1397,5585,04:50:00,B,4,74.242,180.0,target_added,b
1398,5586,04:50:00,C,4,4.543,180.0,no_target,a
1399,5587,04:50:00,D,4,4.5760000000000005,180.0,no_target,b
1400,5600,04:50:00,A,6,88.796,90.0,target_added,a
1401,5601,04:50:00,B,6,87.245,90.0,target_added,b
1402,5602,04:50:00,C,6,4.346,90.0,no_target,a
1403,5603,04:50:00,D,6,4.666,90.0,no_target,b
1404,5616,04:50:00,A,8,93.586,45.0,target_added,a
1405,5617,04:50:00,B,8,69.737,45.0,target_added,b
1406,5618,04:50:00,C,8,4.172,45.0,no_target,a
1407,5619,04:50:00,D,8,4.042,45.0,no_target,b
1408,5632,04:50:00,A,10,79.23899999999998,22.5,target_added,a
1409,5633,04:50:00,B,10,84.49600000000002,22.5,target_added,b
1410,5634,04:50:00,C,10,5.001,22.5,no_target,a
1411,5635,04:50:00,D,10,5.417999999999998,22.5,no_target,b
1412,5648,04:50:00,A,12,88.823,11.25,target_added,a
1413,5649,04:50:00,B,12,92.981,11.25,target_added,b
1414,5650,04:50:00,C,12,4.722,11.25,no_target,a
1415,5651,04:50:00,D,12,4.703,11.25,no_target,b
1416,5664,04:50:00,A,14,133.165,5.625,target_added,a
1417,5665,04:50:00,B,14,136.001,5.625,target_added,b
1418,5666,04:50:00,C,14,4.209,5.625,no_target,a
1419,5667,04:50:00,D,14,4.408,5.625,no_target,b
1420,5680,04:50:00,A,16,126.599,2.8125,target_added,a
1421,5681,04:50:00,B,16,126.128,2.8125,target_added,b
1422,5682,04:50:00,C,16,3.965,2.8125,no_target,a
1423,5683,04:50:00,D,16,4.454,2.8125,no_target,b
1424,5696,04:50:00,A,18,105.14,1.40625,target_added,a
1425,5697,04:50:00,B,18,114.826,1.40625,target_added,b
1426,5698,04:50:00,C,18,3.825,1.40625,no_target,a
1427,5699,04:50:00,D,18,3.895,1.40625,no_target,b
1428,5712,04:50:00,A,20,36.294,0.703125,target_added,a
1429,5713,04:50:00,B,20,133.879,0.703125,target_added,b
1430,5714,04:50:00,C,20,5.0,0.703125,no_target,a
1431,5715,04:50:00,D,20,4.678,0.703125,no_target,b
1432,5728,04:50:00,A,22,100.469,0.35156,target_added,a
1433,5729,04:50:00,B,22,125.285,0.35156,target_added,b
1434,5730,04:50:00,C,22,4.398,0.35156,no_target,a
1435,5731,04:50:00,D,22,4.378,0.35156,no_target,b
1436,5744,04:50:00,A,24,80.0,0.0,target_added,a
1437,5745,04:50:00,B,24,105.003,0.0,target_added,b
1438,5746,04:50:00,C,24,5.761,0.0,no_target,a
1439,5747,04:50:00,D,24,4.775,0.0,no_target,b
1440,5760,05:00:00,A,2,67.259,360.0,target_added,a
1441,5761,05:00:00,B,2,67.14699999999999,360.0,target_added,b
1442,5762,05:00:00,C,2,4.625,360.0,no_target,a
1443,5763,05:00:00,D,2,5.272,360.0,no_target,b
1444,5776,05:00:00,A,4,70.995,180.0,target_added,a
1445,5777,05:00:00,B,4,79.17399999999998,180.0,target_added,b
1446,5778,05:00:00,C,4,4.41,180.0,no_target,a
1447,5779,05:00:00,D,4,4.574,180.0,no_target,b
1448,5792,05:00:00,A,6,94.126,90.0,target_added,a
1449,5793,05:00:00,B,6,92.929,90.0,target_added,b
1450,5794,05:00:00,C,6,4.532,90.0,no_target,a
1451,5795,05:00:00,D,6,4.713,90.0,no_target,b
1452,5808,05:00:00,A,8,96.829,45.0,target_added,a
1453,5809,05:00:00,B,8,72.572,45.0,target_added,b
1454,5810,05:00:00,C,8,4.242,45.0,no_target,a
1455,5811,05:00:00,D,8,4.34,45.0,no_target,b
1456,5824,05:00:00,A,10,82.541,22.5,target_added,a
1457,5825,05:00:00,B,10,88.525,22.5,target_added,b
1458,5826,05:00:00,C,10,4.937,22.5,no_target,a
1459,5827,05:00:00,D,10,5.443,22.5,no_target,b
1460,5840,05:00:00,A,12,91.623,11.25,target_added,a
1461,5841,05:00:00,B,12,96.606,11.25,target_added,b
1462,5842,05:00:00,C,12,4.851,11.25,no_target,a
1463,5843,05:00:00,D,12,4.498,11.25,no_target,b
1464,5856,05:00:00,A,14,139.68,5.625,target_added,a
1465,5857,05:00:00,B,14,142.32,5.625,target_added,b
1466,5858,05:00:00,C,14,4.121,5.625,no_target,a
1467,5859,05:00:00,D,14,4.5539999999999985,5.625,no_target,b
1468,5872,05:00:00,A,16,130.444,2.8125,target_added,a
1469,5873,05:00:00,B,16,132.02100000000002,2.8125,target_added,b
1470,5874,05:00:00,C,16,4.17,2.8125,no_target,a
1471,5875,05:00:00,D,16,4.726,2.8125,no_target,b
1472,5888,05:00:00,A,18,109.896,1.40625,target_added,a
1473,5889,05:00:00,B,18,120.663,1.40625,target_added,b
1474,5890,05:00:00,C,18,3.896,1.40625,no_target,a
1475,5891,05:00:00,D,18,4.272,1.40625,no_target,b
1476,5904,05:00:00,A,20,37.8,0.703125,target_added,a
1477,5905,05:00:00,B,20,140.108,0.703125,target_added,b
1478,5906,05:00:00,C,20,5.115,0.703125,no_target,a
1479,5907,05:00:00,D,20,4.7410000000000005,0.703125,no_target,b
1480,5920,05:00:00,A,22,105.602,0.35156,target_added,a
1481,5921,05:00:00,B,22,132.66,0.35156,target_added,b
1482,5922,05:00:00,C,22,4.603,0.35156,no_target,a
1483,5923,05:00:00,D,22,4.496,0.35156,no_target,b
1484,5936,05:00:00,A,24,86.03399999999998,0.0,target_added,a
1485,5937,05:00:00,B,24,111.251,0.0,target_added,b
1486,5938,05:00:00,C,24,5.91,0.0,no_target,a
1487,5939,05:00:00,D,24,4.949,0.0,no_target,b
1488,5952,05:10:00,A,2,72.932,360.0,target_added,a
1489,5953,05:10:00,B,2,70.922,360.0,target_added,b
1490,5954,05:10:00,C,2,4.735,360.0,no_target,a
1491,5955,05:10:00,D,2,5.37,360.0,no_target,b
1492,5968,05:10:00,A,4,75.005,180.0,target_added,a
1493,5969,05:10:00,B,4,83.916,180.0,target_added,b
1494,5970,05:10:00,C,4,4.58,180.0,no_target,a
1495,5971,05:10:00,D,4,5.084,180.0,no_target,b
1496,5984,05:10:00,A,6,100.635,90.0,target_added,a
1497,5985,05:10:00,B,6,97.675,90.0,target_added,b
1498,5986,05:10:00,C,6,4.6960000000000015,90.0,no_target,a
1499,5987,05:10:00,D,6,4.853,90.0,no_target,b
1500,6000,05:10:00,A,8,103.318,45.0,target_added,a
1501,6001,05:10:00,B,8,75.175,45.0,target_added,b
1502,6002,05:10:00,C,8,4.401,45.0,no_target,a
1503,6003,05:10:00,D,8,4.519,45.0,no_target,b
1504,6016,05:10:00,A,10,86.38600000000002,22.5,target_added,a
1505,6017,05:10:00,B,10,93.422,22.5,target_added,b
1506,6018,05:10:00,C,10,4.966,22.5,no_target,a
1507,6019,05:10:00,D,10,5.865,22.5,no_target,b
1508,6032,05:10:00,A,12,97.288,11.25,target_added,a
1509,6033,05:10:00,B,12,100.334,11.25,target_added,b
1510,6034,05:10:00,C,12,4.735,11.25,no_target,a
1511,6035,05:10:00,D,12,4.658,11.25,no_target,b
1512,6048,05:10:00,A,14,146.566,5.625,target_added,a
1513,6049,05:10:00,B,14,149.871,5.625,target_added,b
1514,6050,05:10:00,C,14,4.102,5.625,no_target,a
1515,6051,05:10:00,D,14,4.7360000000000015,5.625,no_target,b
1516,6064,05:10:00,A,16,137.88299999999998,2.8125,target_added,a
1517,6065,05:10:00,B,16,139.22,2.8125,target_added,b
1518,6066,05:10:00,C,16,4.412,2.8125,no_target,a
1519,6067,05:10:00,D,16,4.765,2.8125,no_target,b
1520,6080,05:10:00,A,18,117.531,1.40625,target_added,a
1521,6081,05:10:00,B,18,127.546,1.40625,target_added,b
1522,6082,05:10:00,C,18,4.126,1.40625,no_target,a
1523,6083,05:10:00,D,18,4.051,1.40625,no_target,b
1524,6096,05:10:00,A,20,38.72,0.703125,target_added,a
1525,6097,05:10:00,B,20,147.41899999999995,0.703125,target_added,b
1526,6098,05:10:00,C,20,4.868,0.703125,no_target,a
1527,6099,05:10:00,D,20,4.684,0.703125,no_target,b
1528,6112,05:10:00,A,22,111.615,0.35156,target_added,a
1529,6113,05:10:00,B,22,141.121,0.35156,target_added,b
1530,6114,05:10:00,C,22,4.662,0.35156,no_target,a
1531,6115,05:10:00,D,22,4.549,0.35156,no_target,b
1532,6128,05:10:00,A,24,89.927,0.0,target_added,a
1533,6129,05:10:00,B,24,116.806,0.0,target_added,b
1534,6130,05:10:00,C,24,5.8,0.0,no_target,a
1535,6131,05:10:00,D,24,4.812,0.0,no_target,b
1536,6144,05:20:00,A,2,77.684,360.0,target_added,a
1537,6145,05:20:00,B,2,75.575,360.0,target_added,b
1538,6146,05:20:00,C,2,4.933,360.0,no_target,a
1539,6147,05:20:00,D,2,5.254,360.0,no_target,b
1540,6160,05:20:00,A,4,79.108,180.0,target_added,a
1541,6161,05:20:00,B,4,90.528,180.0,target_added,b
1542,6162,05:20:00,C,4,4.63,180.0,no_target,a
1543,6163,05:20:00,D,4,4.937,180.0,no_target,b
1544,6176,05:20:00,A,6,105.139,90.0,target_added,a
1545,6177,05:20:00,B,6,103.696,90.0,target_added,b
1546,6178,05:20:00,C,6,4.811,90.0,no_target,a
1547,6179,05:20:00,D,6,5.155,90.0,no_target,b
1548,6192,05:20:00,A,8,107.568,45.0,target_added,a
1549,6193,05:20:00,B,8,78.964,45.0,target_added,b
1550,6194,05:20:00,C,8,4.208,45.0,no_target,a
1551,6195,05:20:00,D,8,4.622,45.0,no_target,b
1552,6208,05:20:00,A,10,89.611,22.5,target_added,a
1553,6209,05:20:00,B,10,99.028,22.5,target_added,b
1554,6210,05:20:00,C,10,5.082,22.5,no_target,a
1555,6211,05:20:00,D,10,5.599,22.5,no_target,b
1556,6224,05:20:00,A,12,100.526,11.25,target_added,a
1557,6225,05:20:00,B,12,104.187,11.25,target_added,b
1558,6226,05:20:00,C,12,4.895,11.25,no_target,a
1559,6227,05:20:00,D,12,5.073,11.25,no_target,b
1560,6240,05:20:00,A,14,152.957,5.625,target_added,a
1561,6241,05:20:00,B,14,157.409,5.625,target_added,b
1562,6242,05:20:00,C,14,4.37,5.625,no_target,a
1563,6243,05:20:00,D,14,4.803,5.625,no_target,b
1564,6256,05:20:00,A,16,142.292,2.8125,target_added,a
1565,6257,05:20:00,B,16,144.94299999999996,2.8125,target_added,b
1566,6258,05:20:00,C,16,4.566,2.8125,no_target,a
1567,6259,05:20:00,D,16,4.852,2.8125,no_target,b
1568,6272,05:20:00,A,18,121.514,1.40625,target_added,a
1569,6273,05:20:00,B,18,133.433,1.40625,target_added,b
1570,6274,05:20:00,C,18,4.089,1.40625,no_target,a
1571,6275,05:20:00,D,18,4.239,1.40625,no_target,b
1572,6288,05:20:00,A,20,39.406,0.703125,target_added,a
1573,6289,05:20:00,B,20,155.435,0.703125,target_added,b
1574,6290,05:20:00,C,20,5.227,0.703125,no_target,a
1575,6291,05:20:00,D,20,5.055,0.703125,no_target,b
1576,6304,05:20:00,A,22,116.575,0.35156,target_added,a
1577,6305,05:20:00,B,22,148.062,0.35156,target_added,b
1578,6306,05:20:00,C,22,4.66,0.35156,no_target,a
1579,6307,05:20:00,D,22,4.692,0.35156,no_target,b
1580,6320,05:20:00,A,24,94.964,0.0,target_added,a
1581,6321,05:20:00,B,24,123.64,0.0,target_added,b
1582,6322,05:20:00,C,24,5.854,0.0,no_target,a
1583,6323,05:20:00,D,24,5.5779999999999985,0.0,no_target,b
1584,6336,05:30:00,A,2,80.14,360.0,target_added,a
1585,6337,05:30:00,B,2,78.346,360.0,target_added,b
1586,6338,05:30:00,C,2,4.9910000000000005,360.0,no_target,a
1587,6339,05:30:00,D,2,5.695,360.0,no_target,b
1588,6352,05:30:00,A,4,80.061,180.0,target_added,a
1589,6353,05:30:00,B,4,93.904,180.0,target_added,b
1590,6354,05:30:00,C,4,4.635,180.0,no_target,a
1591,6355,05:30:00,D,4,5.191,180.0,no_target,b
1592,6368,05:30:00,A,6,108.114,90.0,target_added,a
1593,6369,05:30:00,B,6,107.418,90.0,target_added,b
1594,6370,05:30:00,C,6,4.74,90.0,no_target,a
1595,6371,05:30:00,D,6,5.4270000000000005,90.0,no_target,b
1596,6384,05:30:00,A,8,111.097,45.0,target_added,a
1597,6385,05:30:00,B,8,82.37299999999998,45.0,target_added,b
1598,6386,05:30:00,C,8,4.427,45.0,no_target,a
1599,6387,05:30:00,D,8,4.57,45.0,no_target,b
1600,6400,05:30:00,A,10,93.78,22.5,target_added,a
1601,6401,05:30:00,B,10,101.67,22.5,target_added,b
1602,6402,05:30:00,C,10,5.1789999999999985,22.5,no_target,a
1603,6403,05:30:00,D,10,5.805,22.5,no_target,b
1604,6416,05:30:00,A,12,102.028,11.25,target_added,a
1605,6417,05:30:00,B,12,109.09,11.25,target_added,b
1606,6418,05:30:00,C,12,5.227,11.25,no_target,a
1607,6419,05:30:00,D,12,5.11,11.25,no_target,b
1608,6432,05:30:00,A,14,160.36700000000005,5.625,target_added,a
1609,6433,05:30:00,B,14,163.096,5.625,target_added,b
1610,6434,05:30:00,C,14,4.62,5.625,no_target,a
1611,6435,05:30:00,D,14,4.9030000000000005,5.625,no_target,b
1612,6448,05:30:00,A,16,149.194,2.8125,target_added,a
1613,6449,05:30:00,B,16,149.607,2.8125,target_added,b
1614,6450,05:30:00,C,16,4.783,2.8125,no_target,a
1615,6451,05:30:00,D,16,4.932,2.8125,no_target,b
1616,6464,05:30:00,A,18,126.924,1.40625,target_added,a
1617,6465,05:30:00,B,18,139.876,1.40625,target_added,b
1618,6466,05:30:00,C,18,3.988,1.40625,no_target,a
1619,6467,05:30:00,D,18,4.082,1.40625,no_target,b
1620,6480,05:30:00,A,20,39.365,0.703125,target_added,a
1621,6481,05:30:00,B,20,159.21,0.703125,target_added,b
1622,6482,05:30:00,C,20,5.392,0.703125,no_target,a
1623,6483,05:30:00,D,20,4.874,0.703125,no_target,b
1624,6496,05:30:00,A,22,121.343,0.35156,target_added,a
1625,6497,05:30:00,B,22,151.94299999999996,0.35156,target_added,b
1626,6498,05:30:00,C,22,4.657,0.35156,no_target,a
1627,6499,05:30:00,D,22,4.657,0.35156,no_target,b
1628,6512,05:30:00,A,24,98.37,0.0,target_added,a
1629,6513,05:30:00,B,24,127.748,0.0,target_added,b
1630,6514,05:30:00,C,24,6.1179999999999986,0.0,no_target,a
1631,6515,05:30:00,D,24,5.419,0.0,no_target,b
1632,6528,05:40:00,A,2,85.94,360.0,target_added,a
1633,6529,05:40:00,B,2,83.61399999999998,360.0,target_added,b
1634,6530,05:40:00,C,2,4.938,360.0,no_target,a
1635,6531,05:40:00,D,2,6.068,360.0,no_target,b
1636,6544,05:40:00,A,4,84.72200000000002,180.0,target_added,a
1637,6545,05:40:00,B,4,98.931,180.0,target_added,b
1638,6546,05:40:00,C,4,4.838,180.0,no_target,a
1639,6547,05:40:00,D,4,5.294,180.0,no_target,b
1640,6560,05:40:00,A,6,114.613,90.0,target_added,a
1641,6561,05:40:00,B,6,112.535,90.0,target_added,b
1642,6562,05:40:00,C,6,5.159,90.0,no_target,a
1643,6563,05:40:00,D,6,5.428,90.0,no_target,b
1644,6576,05:40:00,A,8,115.774,45.0,target_added,a
1645,6577,05:40:00,B,8,84.971,45.0,target_added,b
1646,6578,05:40:00,C,8,4.68,45.0,no_target,a
1647,6579,05:40:00,D,8,4.926,45.0,no_target,b
1648,6592,05:40:00,A,10,96.61,22.5,target_added,a
1649,6593,05:40:00,B,10,106.602,22.5,target_added,b
1650,6594,05:40:00,C,10,5.274,22.5,no_target,a
1651,6595,05:40:00,D,10,5.999,22.5,no_target,b
1652,6608,05:40:00,A,12,105.827,11.25,target_added,a
1653,6609,05:40:00,B,12,112.29,11.25,target_added,b
1654,6610,05:40:00,C,12,5.077,11.25,no_target,a
1655,6611,05:40:00,D,12,5.669,11.25,no_target,b
1656,6624,05:40:00,A,14,165.979,5.625,target_added,a
1657,6625,05:40:00,B,14,170.364,5.625,target_added,b
1658,6626,05:40:00,C,14,4.836,5.625,no_target,a
1659,6627,05:40:00,D,14,4.94,5.625,no_target,b
1660,6640,05:40:00,A,16,155.933,2.8125,target_added,a
1661,6641,05:40:00,B,16,155.773,2.8125,target_added,b
1662,6642,05:40:00,C,16,4.835,2.8125,no_target,a
1663,6643,05:40:00,D,16,5.08,2.8125,no_target,b
1664,6656,05:40:00,A,18,131.08100000000002,1.40625,target_added,a
1665,6657,05:40:00,B,18,146.411,1.40625,target_added,b
1666,6658,05:40:00,C,18,4.4289999999999985,1.40625,no_target,a
1667,6659,05:40:00,D,18,4.543,1.40625,no_target,b
1668,6672,05:40:00,A,20,41.393,0.703125,target_added,a
1669,6673,05:40:00,B,20,166.479,0.703125,target_added,b
1670,6674,05:40:00,C,20,5.579,0.703125,no_target,a
1671,6675,05:40:00,D,20,5.158,0.703125,no_target,b
1672,6688,05:40:00,A,22,127.852,0.35156,target_added,a
1673,6689,05:40:00,B,22,160.531,0.35156,target_added,b
1674,6690,05:40:00,C,22,4.878,0.35156,no_target,a
1675,6691,05:40:00,D,22,4.9110000000000005,0.35156,no_target,b
1676,6704,05:40:00,A,24,101.782,0.0,target_added,a
1677,6705,05:40:00,B,24,133.329,0.0,target_added,b
1678,6706,05:40:00,C,24,6.212999999999999,0.0,no_target,a
1679,6707,05:40:00,D,24,5.417999999999998,0.0,no_target,b
1680,6720,05:50:00,A,2,88.98200000000001,360.0,target_added,a
1681,6721,05:50:00,B,2,85.631,360.0,target_added,b
1682,6722,05:50:00,C,2,5.392,360.0,no_target,a
1683,6723,05:50:00,D,2,5.957000000000002,360.0,no_target,b
1684,6736,05:50:00,A,4,86.98899999999998,180.0,target_added,a
1685,6737,05:50:00,B,4,102.119,180.0,target_added,b
1686,6738,05:50:00,C,4,5.095,180.0,no_target,a
1687,6739,05:50:00,D,4,5.539,180.0,no_target,b
1688,6752,05:50:00,A,6,118.709,90.0,target_added,a
1689,6753,05:50:00,B,6,116.9,90.0,target_added,b
1690,6754,05:50:00,C,6,5.121,90.0,no_target,a
1691,6755,05:50:00,D,6,5.559,90.0,no_target,b
1692,6768,05:50:00,A,8,118.882,45.0,target_added,a
1693,6769,05:50:00,B,8,87.516,45.0,target_added,b
1694,6770,05:50:00,C,8,4.633,45.0,no_target,a
1695,6771,05:50:00,D,8,4.913,45.0,no_target,b
1696,6784,05:50:00,A,10,97.842,22.5,target_added,a
1697,6785,05:50:00,B,10,110.357,22.5,target_added,b
1698,6786,05:50:00,C,10,5.56,22.5,no_target,a
1699,6787,05:50:00,D,10,6.292999999999998,22.5,no_target,b
1700,6800,05:50:00,A,12,111.069,11.25,target_added,a
1701,6801,05:50:00,B,12,113.127,11.25,target_added,b
1702,6802,05:50:00,C,12,5.267,11.25,no_target,a
1703,6803,05:50:00,D,12,5.533,11.25,no_target,b
1704,6816,05:50:00,A,14,168.826,5.625,target_added,a
1705,6817,05:50:00,B,14,172.06799999999996,5.625,target_added,b
1706,6818,05:50:00,C,14,5.049,5.625,no_target,a
1707,6819,05:50:00,D,14,5.39,5.625,no_target,b
1708,6832,05:50:00,A,16,157.94899999999996,2.8125,target_added,a
1709,6833,05:50:00,B,16,162.471,2.8125,target_added,b
1710,6834,05:50:00,C,16,4.77,2.8125,no_target,a
1711,6835,05:50:00,D,16,5.4110000000000005,2.8125,no_target,b
1712,6848,05:50:00,A,18,135.901,1.40625,target_added,a
1713,6849,05:50:00,B,18,147.765,1.40625,target_added,b
1714,6850,05:50:00,C,18,4.359,1.40625,no_target,a
1715,6851,05:50:00,D,18,4.744,1.40625,no_target,b
1716,6864,05:50:00,A,20,41.872,0.703125,target_added,a
1717,6865,05:50:00,B,20,171.27700000000004,0.703125,target_added,b
1718,6866,05:50:00,C,20,5.871,0.703125,no_target,a
1719,6867,05:50:00,D,20,5.266,0.703125,no_target,b
1720,6880,05:50:00,A,22,131.336,0.35156,target_added,a
1721,6881,05:50:00,B,22,166.382,0.35156,target_added,b
1722,6882,05:50:00,C,22,4.874,0.35156,no_target,a
1723,6883,05:50:00,D,22,5.167999999999998,0.35156,no_target,b
1724,6896,05:50:00,A,24,106.345,0.0,target_added,a
1725,6897,05:50:00,B,24,137.464,0.0,target_added,b
1726,6898,05:50:00,C,24,6.6160000000000005,0.0,no_target,a
1727,6899,05:50:00,D,24,5.615,0.0,no_target,b
1728,6912,06:00:00,A,2,94.812,360.0,target_added,a
1729,6913,06:00:00,B,2,89.471,360.0,target_added,b
1730,6914,06:00:00,C,2,5.416,360.0,no_target,a
1731,6915,06:00:00,D,2,5.933,360.0,no_target,b
1732,6928,06:00:00,A,4,88.399,180.0,target_added,a
1733,6929,06:00:00,B,4,107.952,180.0,target_added,b
1734,6930,06:00:00,C,4,5.242000000000001,180.0,no_target,a
1735,6931,06:00:00,D,4,6.073,180.0,no_target,b
1736,6944,06:00:00,A,6,123.981,90.0,target_added,a
1737,6945,06:00:00,B,6,121.415,90.0,target_added,b
1738,6946,06:00:00,C,6,5.259,90.0,no_target,a
1739,6947,06:00:00,D,6,5.982,90.0,no_target,b
1740,6960,06:00:00,A,8,122.674,45.0,target_added,a
1741,6961,06:00:00,B,8,90.707,45.0,target_added,b
1742,6962,06:00:00,C,8,5.252000000000002,45.0,no_target,a
1743,6963,06:00:00,D,8,5.249,45.0,no_target,b
1744,6976,06:00:00,A,10,101.392,22.5,target_added,a
1745,6977,06:00:00,B,10,113.998,22.5,target_added,b
1746,6978,06:00:00,C,10,5.831,22.5,no_target,a
1747,6979,06:00:00,D,10,6.619,22.5,no_target,b
1748,6992,06:00:00,A,12,113.093,11.25,target_added,a
1749,6993,06:00:00,B,12,116.884,11.25,target_added,b
1750,6994,06:00:00,C,12,5.357,11.25,no_target,a
1751,6995,06:00:00,D,12,5.7570000000000014,11.25,no_target,b
1752,7008,06:00:00,A,14,173.868,5.625,target_added,a
1753,7009,06:00:00,B,14,179.805,5.625,target_added,b
1754,7010,06:00:00,C,14,5.2029999999999985,5.625,no_target,a
1755,7011,06:00:00,D,14,5.634,5.625,no_target,b
1756,7024,06:00:00,A,16,164.83,2.8125,target_added,a
1757,7025,06:00:00,B,16,168.166,2.8125,target_added,b
1758,7026,06:00:00,C,16,4.926,2.8125,no_target,a
1759,7027,06:00:00,D,16,5.3370000000000015,2.8125,no_target,b
1760,7040,06:00:00,A,18,140.593,1.40625,target_added,a
1761,7041,06:00:00,B,18,154.32299999999995,1.40625,target_added,b
1762,7042,06:00:00,C,18,4.422,1.40625,no_target,a
1763,7043,06:00:00,D,18,5.104,1.40625,no_target,b
1764,7056,06:00:00,A,20,42.578,0.703125,target_added,a
1765,7057,06:00:00,B,20,178.91099999999997,0.703125,target_added,b
1766,7058,06:00:00,C,20,5.869,0.703125,no_target,a
1767,7059,06:00:00,D,20,5.487,0.703125,no_target,b
1768,7072,06:00:00,A,22,137.127,0.35156,target_added,a
1769,7073,06:00:00,B,22,173.949,0.35156,target_added,b
1770,7074,06:00:00,C,22,5.2810000000000015,0.35156,no_target,a
1771,7075,06:00:00,D,22,5.125,0.35156,no_target,b
1772,7088,06:00:00,A,24,108.804,0.0,target_added,a
1773,7089,06:00:00,B,24,141.724,0.0,target_added,b
1774,7090,06:00:00,C,24,6.792999999999998,0.0,no_target,a
1775,7091,06:00:00,D,24,5.7620000000000005,0.0,no_target,b
1776,7104,06:10:00,A,2,98.33,360.0,target_added,a
1777,7105,06:10:00,B,2,93.342,360.0,target_added,b
1778,7106,06:10:00,C,2,5.71,360.0,no_target,a
1779,7107,06:10:00,D,2,6.194,360.0,no_target,b
1780,7120,06:10:00,A,4,93.576,180.0,target_added,a
1781,7121,06:10:00,B,4,112.11,180.0,target_added,b
1782,7122,06:10:00,C,4,5.457999999999998,180.0,no_target,a
1783,7123,06:10:00,D,4,6.01,180.0,no_target,b
1784,7136,06:10:00,A,6,129.025,90.0,target_added,a
1785,7137,06:10:00,B,6,124.878,90.0,target_added,b
1786,7138,06:10:00,C,6,5.224,90.0,no_target,a
