,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,gRNA,reporter,target,standard_conc,hours,minutes,seconds
1634,1634,03:10:00,G,11,63715.676,a,syn_11C,r17Ar3C,target_added,,03,10,00
1635,1635,03:10:00,I,11,66305.492,b,syn_11C,r17Ar3C,target_added,,03,10,00
1636,1636,03:10:00,K,11,57489.395,c,syn_11C,r17Ar3C,target_added,,03,10,00
1637,1637,03:10:00,M,11,1111.533,b,syn_11C,r17A-AAAAA-phos,no_target,,03,10,00
1638,1638,03:10:00,A,13,1119.997,a,,,,0.15625,03,10,00
1639,1639,03:10:00,C,13,1289.266,b,,,,0.15625,03,10,00
1640,1640,03:10:00,E,13,1179.241,c,,,,0.15625,03,10,00
1641,1641,03:10:00,G,13,4042.708,a,alt-R_11C,no_reporter,target_added,,03,10,00
1642,1642,03:10:00,I,13,3969.358,b,alt-R_11C,no_reporter,target_added,,03,10,00
1643,1643,03:10:00,K,13,3368.453,c,alt-R_11C,no_reporter,target_added,,03,10,00
1644,1644,03:10:00,M,13,39112.426,b,syn_11C,r17A-AAAAA-phos,target_added,,03,10,00
1645,1645,03:10:00,A,15,874.557,a,,,,0.078125,03,10,00
1646,1646,03:10:00,C,15,922.516,b,,,,0.078125,03,10,00
1647,1647,03:10:00,E,15,806.8489999999998,c,,,,0.078125,03,10,00
1648,1648,03:10:00,G,15,2973.492,a,syn_11C,no_reporter,target_added,,03,10,00
1649,1649,03:10:00,I,15,3233.038,b,syn_11C,no_reporter,target_added,,03,10,00
1650,1650,03:10:00,K,15,2632.133,c,syn_11C,no_reporter,target_added,,03,10,00
1651,1651,03:10:00,M,15,36415.406,b,syn_11C,r17A-AAAAA-phos,target_added,,03,10,00
1652,1652,03:10:00,A,17,598.0840000000002,a,,,,0.0390625,03,10,00
1653,1653,03:10:00,C,17,634.759,b,,,,0.0390625,03,10,00
1654,1654,03:10:00,E,17,962.012,c,,,,0.0390625,03,10,00
1655,1655,03:10:00,G,17,818.1339999999999,a,no_gRNA,r17Ar3C,target_added,,03,10,00
1656,1656,03:10:00,I,17,617.832,b,no_gRNA,r17Ar3C,target_added,,03,10,00
1657,1657,03:10:00,K,17,488.059,c,no_gRNA,r17Ar3C,target_added,,03,10,00
1658,1658,03:10:00,M,17,36223.566,c,syn_11C,r17A-AAAAA-phos,target_added,,03,10,00
1659,1659,03:10:00,A,19,598.0840000000002,a,,,,0.0195312,03,10,00
1660,1660,03:10:00,C,19,662.97,b,,,,0.0195312,03,10,00
1661,1661,03:10:00,E,19,640.401,c,,,,0.0195312,03,10,00
1662,1662,03:10:00,G,19,16.927,,,,,,03,10,00
1663,1663,03:10:00,I,19,28.212,,,,,,03,10,00
1664,1664,03:10:00,K,19,2.821,,,,,,03,10,00
1665,1665,03:10:00,M,19,1072.037,c,syn_11C,r17A-AAAAA-phos,no_target,,03,10,00
1666,1666,03:10:00,A,21,490.88,a,,,,0.0097656,03,10,00
1667,1667,03:10:00,C,21,547.303,b,,,,0.0097656,03,10,00
1668,1668,03:10:00,E,21,634.759,c,,,,0.0097656,03,10,00
1669,1669,03:10:00,G,21,2.821,,,,,,03,10,00
1670,1670,03:10:00,I,21,2.821,,,,,,03,10,00
1671,1671,03:10:00,K,21,14.106,,,,,,03,10,00
1672,1672,03:10:00,M,21,38395.852,c,syn_11C,r17A-AAAAA-phos,target_added,,03,10,00
1673,1673,03:10:00,A,23,507.807,a,,,,0,03,10,00
1674,1674,03:10:00,C,23,496.522,b,,,,0,03,10,00
1675,1675,03:10:00,E,23,521.913,c,,,,0,03,10,00
1676,1676,03:10:00,G,23,14.106,,,,,,03,10,00
1677,1677,03:10:00,I,23,5.642,,,,,,03,10,00
1678,1678,03:10:00,K,23,11.285,,,,,,03,10,00
1679,1679,03:10:00,M,23,38105.273,c,syn_11C,r17A-AAAAA-phos,target_added,,03,10,00
1680,1680,03:20:00,A,1,39382.039,a,,,,10,03,20,00
1681,1681,03:20:00,C,1,38663.492,b,,,,10,03,20,00
1682,1682,03:20:00,E,1,39996.328,c,,,,10,03,20,00
1683,1683,03:20:00,G,1,69228.531,a,alt-R_11C,r17Ar3C,target_added,,03,20,00
1684,1684,03:20:00,I,1,70076.703,b,alt-R_11C,r17Ar3C,target_added,,03,20,00
1685,1685,03:20:00,K,1,56784.98,c,alt-R_11C,r17Ar3C,target_added,,03,20,00
1686,1686,03:20:00,M,1,36400.773,a,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1687,1687,03:20:00,A,3,21001.313,a,,,,5,03,20,00
1688,1688,03:20:00,C,3,22680.74,b,,,,5,03,20,00
1689,1689,03:20:00,E,3,23396.473,c,,,,5,03,20,00
1690,1690,03:20:00,G,3,63195.547,a,syn_11C,r17Ar3C,target_added,,03,20,00
1691,1691,03:20:00,I,3,63082.836,b,syn_11C,r17Ar3C,target_added,,03,20,00
1692,1692,03:20:00,K,3,55745.199,c,syn_11C,r17Ar3C,target_added,,03,20,00
1693,1693,03:20:00,M,3,1146.858,a,syn_11C,r17A-AAAAA-phos,no_target,,03,20,00
1694,1694,03:20:00,A,5,12643.619,a,,,,2.5,03,20,00
1695,1695,03:20:00,C,5,13057.841,b,,,,2.5,03,20,00
1696,1696,03:20:00,E,5,13596.046,c,,,,2.5,03,20,00
1697,1697,03:20:00,G,5,388.861,a,alt-R_11C,r17Ar3C,no_target,,03,20,00
1698,1698,03:20:00,I,5,197.248,b,alt-R_11C,r17Ar3C,no_target,,03,20,00
1699,1699,03:20:00,K,5,135.256,c,alt-R_11C,r17Ar3C,no_target,,03,20,00
1700,1700,03:20:00,M,5,37868.863,a,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1701,1701,03:20:00,A,7,6441.566999999999,a,,,,1.25,03,20,00
1702,1702,03:20:00,C,7,6788.161,b,,,,1.25,03,20,00
1703,1703,03:20:00,E,7,6965.685,c,,,,1.25,03,20,00
1704,1704,03:20:00,G,7,701.6410000000002,a,syn_11C,r17Ar3C,no_target,,03,20,00
1705,1705,03:20:00,I,7,704.4580000000002,b,syn_11C,r17Ar3C,no_target,,03,20,00
1706,1706,03:20:00,K,7,318.415,c,syn_11C,r17Ar3C,no_target,,03,20,00
1707,1707,03:20:00,M,7,38009.754,a,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1708,1708,03:20:00,A,9,3150.338,a,,,,0.625,03,20,00
1709,1709,03:20:00,C,9,3144.702,b,,,,0.625,03,20,00
1710,1710,03:20:00,E,9,3736.447,c,,,,0.625,03,20,00
1711,1711,03:20:00,G,9,62313.566,a,alt-R_11C,r17Ar3C,target_added,,03,20,00
1712,1712,03:20:00,I,9,61958.523,b,alt-R_11C,r17Ar3C,target_added,,03,20,00
1713,1713,03:20:00,K,9,55914.27,c,alt-R_11C,r17Ar3C,target_added,,03,20,00
1714,1714,03:20:00,M,9,38116.832,b,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1715,1715,03:20:00,A,11,2127.464,a,,,,0.3125,03,20,00
1716,1716,03:20:00,C,11,1938.669,b,,,,0.3125,03,20,00
1717,1717,03:20:00,E,11,1961.212,c,,,,0.3125,03,20,00
1718,1718,03:20:00,G,11,61547.117,a,syn_11C,r17Ar3C,target_added,,03,20,00
1719,1719,03:20:00,I,11,64683.367,b,syn_11C,r17Ar3C,target_added,,03,20,00
1720,1720,03:20:00,K,11,56060.797,c,syn_11C,r17Ar3C,target_added,,03,20,00
1721,1721,03:20:00,M,11,1093.319,b,syn_11C,r17A-AAAAA-phos,no_target,,03,20,00
1722,1722,03:20:00,A,13,1101.773,a,,,,0.15625,03,20,00
1723,1723,03:20:00,C,13,1318.746,b,,,,0.15625,03,20,00
1724,1724,03:20:00,E,13,1149.6760000000004,c,,,,0.15625,03,20,00
1725,1725,03:20:00,G,13,3899.881,a,alt-R_11C,no_reporter,target_added,,03,20,00
1726,1726,03:20:00,I,13,3947.784,b,alt-R_11C,no_reporter,target_added,,03,20,00
1727,1727,03:20:00,K,13,3147.52,c,alt-R_11C,no_reporter,target_added,,03,20,00
1728,1728,03:20:00,M,13,37866.047,b,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1729,1729,03:20:00,A,15,932.703,a,,,,0.078125,03,20,00
1730,1730,03:20:00,C,15,924.249,b,,,,0.078125,03,20,00
1731,1731,03:20:00,E,15,774.904,c,,,,0.078125,03,20,00
1732,1732,03:20:00,G,15,3037.6240000000007,a,syn_11C,no_reporter,target_added,,03,20,00
1733,1733,03:20:00,I,15,3302.501,b,syn_11C,no_reporter,target_added,,03,20,00
1734,1734,03:20:00,K,15,2564.229,c,syn_11C,no_reporter,target_added,,03,20,00
1735,1735,03:20:00,M,15,35262.367,b,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1736,1736,03:20:00,A,17,760.815,a,,,,0.0390625,03,20,00
1737,1737,03:20:00,C,17,628.377,b,,,,0.0390625,03,20,00
1738,1738,03:20:00,E,17,952.428,c,,,,0.0390625,03,20,00
1739,1739,03:20:00,G,17,836.8969999999998,a,no_gRNA,r17Ar3C,target_added,,03,20,00
1740,1740,03:20:00,I,17,653.737,b,no_gRNA,r17Ar3C,target_added,,03,20,00
1741,1741,03:20:00,K,17,549.4780000000002,c,no_gRNA,r17Ar3C,target_added,,03,20,00
1742,1742,03:20:00,M,17,35780.848,c,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1743,1743,03:20:00,A,19,546.66,a,,,,0.0195312,03,20,00
1744,1744,03:20:00,C,19,543.842,b,,,,0.0195312,03,20,00
1745,1745,03:20:00,E,19,583.2919999999998,c,,,,0.0195312,03,20,00
1746,1746,03:20:00,G,19,11.271,,,,,,03,20,00
1747,1747,03:20:00,I,19,8.454,,,,,,03,20,00
1748,1748,03:20:00,K,19,25.361,,,,,,03,20,00
1749,1749,03:20:00,M,19,1149.6760000000004,c,syn_11C,r17A-AAAAA-phos,no_target,,03,20,00
1750,1750,03:20:00,A,21,445.218,a,,,,0.0097656,03,20,00
1751,1751,03:20:00,C,21,583.2919999999998,b,,,,0.0097656,03,20,00
1752,1752,03:20:00,E,21,625.559,c,,,,0.0097656,03,20,00
1753,1753,03:20:00,G,21,8.454,,,,,,03,20,00
1754,1754,03:20:00,I,21,11.271,,,,,,03,20,00
1755,1755,03:20:00,K,21,16.907,,,,,,03,20,00
1756,1756,03:20:00,M,21,37175.676,c,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1757,1757,03:20:00,A,23,481.85,a,,,,0,03,20,00
1758,1758,03:20:00,C,23,591.745,b,,,,0,03,20,00
1759,1759,03:20:00,E,23,515.664,c,,,,0,03,20,00
1760,1760,03:20:00,G,23,11.271,,,,,,03,20,00
1761,1761,03:20:00,I,23,8.454,,,,,,03,20,00
1762,1762,03:20:00,K,23,16.907,,,,,,03,20,00
1763,1763,03:20:00,M,23,37130.59,c,syn_11C,r17A-AAAAA-phos,target_added,,03,20,00
1764,1764,03:30:00,A,1,38267.441,a,,,,10,03,30,00
1765,1765,03:30:00,C,1,37292.223,b,,,,10,03,30,00
1766,1766,03:30:00,E,1,37810.836,c,,,,10,03,30,00
1767,1767,03:30:00,G,1,68214.523,a,alt-R_11C,r17Ar3C,target_added,,03,30,00
1768,1768,03:30:00,I,1,66709.422,b,alt-R_11C,r17Ar3C,target_added,,03,30,00
1769,1769,03:30:00,K,1,54764.406,c,alt-R_11C,r17Ar3C,target_added,,03,30,00
1770,1770,03:30:00,M,1,35471.441,a,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1771,1771,03:30:00,A,3,20242.82,a,,,,5,03,30,00
1772,1772,03:30:00,C,3,21451.977000000006,b,,,,5,03,30,00
1773,1773,03:30:00,E,3,22119.973,c,,,,5,03,30,00
1774,1774,03:30:00,G,3,61886.883,a,syn_11C,r17Ar3C,target_added,,03,30,00
1775,1775,03:30:00,I,3,61292.172,b,syn_11C,r17Ar3C,target_added,,03,30,00
1776,1776,03:30:00,K,3,53966.762,c,syn_11C,r17Ar3C,target_added,,03,30,00
1777,1777,03:30:00,M,3,969.581,a,syn_11C,r17A-AAAAA-phos,no_target,,03,30,00
1778,1778,03:30:00,A,5,11806.903,a,,,,2.5,03,30,00
1779,1779,03:30:00,C,5,12519.996,b,,,,2.5,03,30,00
1780,1780,03:30:00,E,5,12565.093,c,,,,2.5,03,30,00
1781,1781,03:30:00,G,5,352.319,a,alt-R_11C,r17Ar3C,no_target,,03,30,00
1782,1782,03:30:00,I,5,233.94,b,alt-R_11C,r17Ar3C,no_target,,03,30,00
1783,1783,03:30:00,K,5,146.565,c,alt-R_11C,r17Ar3C,no_target,,03,30,00
1784,1784,03:30:00,M,5,36669.324,a,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1785,1785,03:30:00,A,7,6358.647,a,,,,1.25,03,30,00
1786,1786,03:30:00,C,7,6885.7159999999985,b,,,,1.25,03,30,00
1787,1787,03:30:00,E,7,6696.873000000001,c,,,,1.25,03,30,00
1788,1788,03:30:00,G,7,707.456,a,syn_11C,r17Ar3C,no_target,,03,30,00
1789,1789,03:30:00,I,7,690.545,b,syn_11C,r17Ar3C,no_target,,03,30,00
1790,1790,03:30:00,K,7,363.593,c,syn_11C,r17Ar3C,no_target,,03,30,00
1791,1791,03:30:00,M,7,36463.57,a,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1792,1792,03:30:00,A,9,3297.703,a,,,,0.625,03,30,00
1793,1793,03:30:00,C,9,3286.428,b,,,,0.625,03,30,00
1794,1794,03:30:00,E,9,3401.989,c,,,,0.625,03,30,00
1795,1795,03:30:00,G,9,61731.863,a,alt-R_11C,r17Ar3C,target_added,,03,30,00
1796,1796,03:30:00,I,9,60373.32,b,alt-R_11C,r17Ar3C,target_added,,03,30,00
1797,1797,03:30:00,K,9,55260.477,c,alt-R_11C,r17Ar3C,target_added,,03,30,00
1798,1798,03:30:00,M,9,37292.223,b,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1799,1799,03:30:00,A,11,2026.537,a,,,,0.3125,03,30,00
1800,1800,03:30:00,C,11,1967.347,b,,,,0.3125,03,30,00
1801,1801,03:30:00,E,11,2020.9,c,,,,0.3125,03,30,00
1802,1802,03:30:00,G,11,59953.359,a,syn_11C,r17Ar3C,target_added,,03,30,00
1803,1803,03:30:00,I,11,62695.805,b,syn_11C,r17Ar3C,target_added,,03,30,00
1804,1804,03:30:00,K,11,54854.602,c,syn_11C,r17Ar3C,target_added,,03,30,00
1805,1805,03:30:00,M,11,1158.424,b,syn_11C,r17A-AAAAA-phos,no_target,,03,30,00
1806,1806,03:30:00,A,13,1037.226,a,,,,0.15625,03,30,00
1807,1807,03:30:00,C,13,1223.25,b,,,,0.15625,03,30,00
1808,1808,03:30:00,E,13,1147.15,c,,,,0.15625,03,30,00
1809,1809,03:30:00,G,13,3982.61,a,alt-R_11C,no_reporter,target_added,,03,30,00
1810,1810,03:30:00,I,13,3968.517,b,alt-R_11C,no_reporter,target_added,,03,30,00
1811,1811,03:30:00,K,13,3120.134,c,alt-R_11C,no_reporter,target_added,,03,30,00
1812,1812,03:30:00,M,13,36565.039,b,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1813,1813,03:30:00,A,15,882.206,a,,,,0.078125,03,30,00
1814,1814,03:30:00,C,15,885.0239999999999,b,,,,0.078125,03,30,00
1815,1815,03:30:00,E,15,800.4680000000002,c,,,,0.078125,03,30,00
1816,1816,03:30:00,G,15,2987.6620000000007,a,syn_11C,no_reporter,target_added,,03,30,00
1817,1817,03:30:00,I,15,3066.581,b,syn_11C,no_reporter,target_added,,03,30,00
1818,1818,03:30:00,K,15,2657.8920000000007,c,syn_11C,no_reporter,target_added,,03,30,00
1819,1819,03:30:00,M,15,34360.934,b,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1820,1820,03:30:00,A,17,628.536,a,,,,0.0390625,03,30,00
1821,1821,03:30:00,C,17,620.081,b,,,,0.0390625,03,30,00
1822,1822,03:30:00,E,17,969.581,c,,,,0.0390625,03,30,00
1823,1823,03:30:00,G,17,952.67,a,no_gRNA,r17Ar3C,target_added,,03,30,00
1824,1824,03:30:00,I,17,586.258,b,no_gRNA,r17Ar3C,target_added,,03,30,00
1825,1825,03:30:00,K,17,470.698,c,no_gRNA,r17Ar3C,target_added,,03,30,00
1826,1826,03:30:00,M,17,34070.621,c,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1827,1827,03:30:00,A,19,617.262,a,,,,0.0195312,03,30,00
1828,1828,03:30:00,C,19,634.174,b,,,,0.0195312,03,30,00
1829,1829,03:30:00,E,19,597.5319999999998,c,,,,0.0195312,03,30,00
1830,1830,03:30:00,G,19,2.819,,,,,,03,30,00
1831,1831,03:30:00,I,19,5.6370000000000005,,,,,,03,30,00
1832,1832,03:30:00,K,19,16.910999999999998,,,,,,03,30,00
1833,1833,03:30:00,M,19,1178.154,c,syn_11C,r17A-AAAAA-phos,no_target,,03,30,00
1834,1834,03:30:00,A,21,436.875,a,,,,0.0097656,03,30,00
1835,1835,03:30:00,C,21,597.5319999999998,b,,,,0.0097656,03,30,00
1836,1836,03:30:00,E,21,577.803,c,,,,0.0097656,03,30,00
1837,1837,03:30:00,G,21,8.456,,,,,,03,30,00
1838,1838,03:30:00,I,21,8.456,,,,,,03,30,00
1839,1839,03:30:00,K,21,16.910999999999998,,,,,,03,30,00
1840,1840,03:30:00,M,21,36328.281,c,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1841,1841,03:30:00,A,23,515.794,a,,,,0,03,30,00
1842,1842,03:30:00,C,23,507.339,b,,,,0,03,30,00
1843,1843,03:30:00,E,23,507.339,c,,,,0,03,30,00
1844,1844,03:30:00,G,23,11.274,,,,,,03,30,00
1845,1845,03:30:00,I,23,5.6370000000000005,,,,,,03,30,00
1846,1846,03:30:00,K,23,11.274,,,,,,03,30,00
1847,1847,03:30:00,M,23,36556.582,c,syn_11C,r17A-AAAAA-phos,target_added,,03,30,00
1848,1848,03:40:00,A,1,36398.758,a,,,,10,03,40,00
1849,1849,03:40:00,C,1,36136.633,b,,,,10,03,40,00
1850,1850,03:40:00,E,1,37027.293,c,,,,10,03,40,00
1851,1851,03:40:00,G,1,66348.672,a,alt-R_11C,r17Ar3C,target_added,,03,40,00
1852,1852,03:40:00,I,1,65342.445,b,alt-R_11C,r17Ar3C,target_added,,03,40,00
1853,1853,03:40:00,K,1,53126.852,c,alt-R_11C,r17Ar3C,target_added,,03,40,00
1854,1854,03:40:00,M,1,34950.023,a,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1855,1855,03:40:00,A,3,19820.045,a,,,,5,03,40,00
1856,1856,03:40:00,C,3,21122.215,b,,,,5,03,40,00
1857,1857,03:40:00,E,3,21435.072,c,,,,5,03,40,00
1858,1858,03:40:00,G,3,59702.527,a,syn_11C,r17Ar3C,target_added,,03,40,00
1859,1859,03:40:00,I,3,59155.73,b,syn_11C,r17Ar3C,target_added,,03,40,00
1860,1860,03:40:00,K,3,53682.105,c,syn_11C,r17Ar3C,target_added,,03,40,00
1861,1861,03:40:00,M,3,1011.859,a,syn_11C,r17A-AAAAA-phos,no_target,,03,40,00
1862,1862,03:40:00,A,5,11302.386,a,,,,2.5,03,40,00
1863,1863,03:40:00,C,5,11843.548,b,,,,2.5,03,40,00
1864,1864,03:40:00,E,5,11987.294,c,,,,2.5,03,40,00
1865,1865,03:40:00,G,5,310.04,a,alt-R_11C,r17Ar3C,no_target,,03,40,00
1866,1866,03:40:00,I,5,239.577,b,alt-R_11C,r17Ar3C,no_target,,03,40,00
1867,1867,03:40:00,K,5,124.016,c,alt-R_11C,r17Ar3C,no_target,,03,40,00
1868,1868,03:40:00,M,5,35392.535,a,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1869,1869,03:40:00,A,7,6169.807,a,,,,1.25,03,40,00
1870,1870,03:40:00,C,7,6750.427,b,,,,1.25,03,40,00
1871,1871,03:40:00,E,7,6857.531999999998,c,,,,1.25,03,40,00
1872,1872,03:40:00,G,7,682.0889999999998,a,syn_11C,r17Ar3C,no_target,,03,40,00
1873,1873,03:40:00,I,7,563.71,b,syn_11C,r17Ar3C,no_target,,03,40,00
1874,1874,03:40:00,K,7,360.774,c,syn_11C,r17Ar3C,no_target,,03,40,00
1875,1875,03:40:00,M,7,35928.059,a,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1876,1876,03:40:00,A,9,3168.05,a,,,,0.625,03,40,00
1877,1877,03:40:00,C,9,3306.159,b,,,,0.625,03,40,00
1878,1878,03:40:00,E,9,3365.349,c,,,,0.625,03,40,00
1879,1879,03:40:00,G,9,58803.414,a,alt-R_11C,r17Ar3C,target_added,,03,40,00
1880,1880,03:40:00,I,9,59071.176,b,alt-R_11C,r17Ar3C,target_added,,03,40,00
1881,1881,03:40:00,K,9,53019.746,c,alt-R_11C,r17Ar3C,target_added,,03,40,00
1882,1882,03:40:00,M,9,36658.063,b,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1883,1883,03:40:00,A,11,1910.977,a,,,,0.3125,03,40,00
1884,1884,03:40:00,C,11,1832.058,b,,,,0.3125,03,40,00
1885,1885,03:40:00,E,11,1992.715,c,,,,0.3125,03,40,00
1886,1886,03:40:00,G,11,57687.262,a,syn_11C,r17Ar3C,target_added,,03,40,00
1887,1887,03:40:00,I,11,61272.461,b,syn_11C,r17Ar3C,target_added,,03,40,00
1888,1888,03:40:00,K,11,52210.824,c,syn_11C,r17Ar3C,target_added,,03,40,00
1889,1889,03:40:00,M,11,1152.787,b,syn_11C,r17A-AAAAA-phos,no_target,,03,40,00
1890,1890,03:40:00,A,13,1009.041,a,,,,0.15625,03,40,00
1891,1891,03:40:00,C,13,1130.239,b,,,,0.15625,03,40,00
1892,1892,03:40:00,E,13,1133.057,c,,,,0.15625,03,40,00
1893,1893,03:40:00,G,13,3695.119,a,alt-R_11C,no_reporter,target_added,,03,40,00
1894,1894,03:40:00,I,13,4078.442,b,alt-R_11C,no_reporter,target_added,,03,40,00
1895,1895,03:40:00,K,13,3232.877,c,alt-R_11C,no_reporter,target_added,,03,40,00
1896,1896,03:40:00,M,13,36286.016,b,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1897,1897,03:40:00,A,15,876.569,a,,,,0.078125,03,40,00
1898,1898,03:40:00,C,15,823.0169999999998,b,,,,0.078125,03,40,00
1899,1899,03:40:00,E,15,780.738,c,,,,0.078125,03,40,00
1900,1900,03:40:00,G,15,2900.288,a,syn_11C,no_reporter,target_added,,03,40,00
1901,1901,03:40:00,I,15,2973.57,b,syn_11C,no_reporter,target_added,,03,40,00
1902,1902,03:40:00,K,15,2578.973,c,syn_11C,no_reporter,target_added,,03,40,00
1903,1903,03:40:00,M,15,34118.547,b,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1904,1904,03:40:00,A,17,532.706,a,,,,0.0390625,03,40,00
1905,1905,03:40:00,C,17,574.984,b,,,,0.0390625,03,40,00
1906,1906,03:40:00,E,17,924.484,c,,,,0.0390625,03,40,00
1907,1907,03:40:00,G,17,848.3839999999999,a,no_gRNA,r17Ar3C,target_added,,03,40,00
1908,1908,03:40:00,I,17,577.803,b,no_gRNA,r17Ar3C,target_added,,03,40,00
1909,1909,03:40:00,K,17,529.887,c,no_gRNA,r17Ar3C,target_added,,03,40,00
1910,1910,03:40:00,M,17,34217.199,c,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1911,1911,03:40:00,A,19,527.069,a,,,,0.0195312,03,40,00
1912,1912,03:40:00,C,19,707.456,b,,,,0.0195312,03,40,00
1913,1913,03:40:00,E,19,608.807,c,,,,0.0195312,03,40,00
1914,1914,03:40:00,G,19,19.73,,,,,,03,40,00
1915,1915,03:40:00,I,19,2.819,,,,,,03,40,00
1916,1916,03:40:00,K,19,16.910999999999998,,,,,,03,40,00
1917,1917,03:40:00,M,19,1000.585,c,syn_11C,r17A-AAAAA-phos,no_target,,03,40,00
1918,1918,03:40:00,A,21,465.061,a,,,,0.0097656,03,40,00
1919,1919,03:40:00,C,21,459.424,b,,,,0.0097656,03,40,00
1920,1920,03:40:00,E,21,614.444,c,,,,0.0097656,03,40,00
1921,1921,03:40:00,G,21,5.6370000000000005,,,,,,03,40,00
1922,1922,03:40:00,I,21,25.367,,,,,,03,40,00
1923,1923,03:40:00,K,21,14.093,,,,,,03,40,00
1924,1924,03:40:00,M,21,35169.867,c,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1925,1925,03:40:00,A,23,470.698,a,,,,0,03,40,00
1926,1926,03:40:00,C,23,487.609,b,,,,0,03,40,00
1927,1927,03:40:00,E,23,487.609,c,,,,0,03,40,00
1928,1928,03:40:00,G,23,19.73,,,,,,03,40,00
1929,1929,03:40:00,I,23,11.274,,,,,,03,40,00
1930,1930,03:40:00,K,23,2.819,,,,,,03,40,00
1931,1931,03:40:00,M,23,35665.934,c,syn_11C,r17A-AAAAA-phos,target_added,,03,40,00
1932,1932,03:50:00,A,1,35700.488,a,,,,10,03,50,00
1933,1933,03:50:00,C,1,35159.66,b,,,,10,03,50,00
1934,1934,03:50:00,E,1,35469.512,c,,,,10,03,50,00
1935,1935,03:50:00,G,1,64322.289,a,alt-R_11C,r17Ar3C,target_added,,03,50,00
1936,1936,03:50:00,I,1,63902.586,b,alt-R_11C,r17Ar3C,target_added,,03,50,00
1937,1937,03:50:00,K,1,50669.121,c,alt-R_11C,r17Ar3C,target_added,,03,50,00
1938,1938,03:50:00,M,1,34300.527,a,syn_11C,r17A-AAAAA-phos,target_added,,03,50,00
1939,1939,03:50:00,A,3,18937.541,a,,,,5,03,50,00
1940,1940,03:50:00,C,3,20055.822,b,,,,5,03,50,00
1941,1941,03:50:00,E,3,20886.787,c,,,,5,03,50,00
1942,1942,03:50:00,G,3,57232.328,a,syn_11C,r17Ar3C,target_added,,03,50,00
1943,1943,03:50:00,I,3,57485.84400000001,b,syn_11C,r17Ar3C,target_added,,03,50,00
1944,1944,03:50:00,K,3,50429.691,c,syn_11C,r17Ar3C,target_added,,03,50,00
1945,1945,03:50:00,M,3,1090.113,a,syn_11C,r17A-AAAAA-phos,no_target,,03,50,00
1946,1946,03:50:00,A,5,10954.647,a,,,,2.5,03,50,00
1947,1947,03:50:00,C,5,11760.262,b,,,,2.5,03,50,00
1948,1948,03:50:00,E,5,11991.241000000002,c,,,,2.5,03,50,00
1949,1949,03:50:00,G,5,380.272,a,alt-R_11C,r17Ar3C,no_target,,03,50,00
1950,1950,03:50:00,I,5,194.361,b,alt-R_11C,r17Ar3C,no_target,,03,50,00
1951,1951,03:50:00,K,5,177.46,c,alt-R_11C,r17Ar3C,no_target,,03,50,00
1952,1952,03:50:00,M,5,34354.047,a,syn_11C,r17A-AAAAA-phos,target_added,,03,50,00
1953,1953,03:50:00,A,7,5904.074000000001,a,,,,1.25,03,50,00
1954,1954,03:50:00,C,7,6447.721,b,,,,1.25,03,50,00
1955,1955,03:50:00,E,7,6661.801,c,,,,1.25,03,50,00
1956,1956,03:50:00,G,7,712.658,a,syn_11C,r17Ar3C,no_target,,03,50,00
1957,1957,03:50:00,I,7,616.886,b,syn_11C,r17Ar3C,no_target,,03,50,00
1958,1958,03:50:00,K,7,363.371,c,syn_11C,r17Ar3C,no_target,,03,50,00
1959,1959,03:50:00,M,7,35058.254,a,syn_11C,r17A-AAAAA-phos,target_added,,03,50,00
1960,1960,03:50:00,A,9,2997.106,a,,,,0.625,03,50,00
1961,1961,03:50:00,C,9,3205.551,b,,,,0.625,03,50,00
1962,1962,03:50:00,E,9,3306.957000000001,c,,,,0.625,03,50,00
1963,1963,03:50:00,G,9,56973.184,a,alt-R_11C,r17Ar3C,target_added,,03,50,00
